Frame,Rz,Ry,Rx,Tx,Ty,Tz
250230,-54.0064597,-44.7206662,102.1771162,15.279,-73.741,-121.92
250238,-53.9141581,-44.7203333,102.0659753,15.244,-73.899,-121.921
250246,-53.6877642,-44.6833953,101.8428847,15.199,-74.185,-122.068
250254,-53.4645874,-44.6257113,101.6516887,15.17,-74.44,-122.238
250262,-53.446154,-44.6149313,101.6442479,15.158,-74.502,-122.343
250270,-53.412537,-44.5997676,101.6243996,15.125,-74.548,-122.436
250278,-53.4072647,-44.5887712,101.6333091,15.116,-74.548,-122.516
250286,-53.4553191,-44.6154259,101.6547318,15.065,-74.465,-122.484
250294,-53.5378147,-44.7008345,101.6362368,14.88,-74.461,-122.48
250302,-54.0370548,-44.8072552,102.0938634,14.939,-74.49,-122.693
250310,-54.1690282,-44.8638644,102.1746446,14.865,-74.394,-122.603
250318,-54.3313555,-44.909287,102.3072108,14.794,-74.392,-122.575
250326,-54.606197,-44.9536459,102.5756737,14.759,-74.276,-122.546
250334,-54.7192933,-44.982674,102.6708795,14.705,-74.175,-122.513
250342,-54.9202201,-44.9838922,102.9089286,14.698,-74.191,-122.526
250350,-54.9329916,-44.9631593,102.9527284,14.632,-74.17,-122.518
250358,-54.8283998,-44.924281,102.8817381,14.586,-74.306,-122.574
250366,-54.7358509,-44.857125,102.8640645,14.554,-74.516,-122.697
250374,-54.6201492,-44.78674,102.8231585,14.478,-74.633,-122.785
250382,-54.5825755,-44.6926923,102.9084784,14.468,-74.706,-122.999
250390,-54.6083002,-44.6429727,103.0081599,14.428,-74.601,-123.112
250398,-54.8106977,-44.6499832,103.2399329,14.435,-74.354,-123.139
250406,-55.1063574,-44.6879672,103.5386729,14.429,-74.021,-123.081
250414,-55.1967736,-44.6532788,103.6937051,14.436,-73.974,-123.086
250422,-55.2511196,-44.6173063,103.8077046,14.415,-73.938,-123.073
250430,-55.3642249,-44.6186264,103.9394279,14.362,-73.834,-123.018
250438,-55.3708889,-44.6134736,103.9544082,14.336,-73.832,-123.05
250446,-55.4336194,-44.6163563,104.0243723,14.318,-73.763,-123.063
250454,-55.5060274,-44.6418588,104.0744196,14.23,-73.703,-123.019
250462,-55.3227352,-44.6371887,103.8648173,13.976,-74.092,-122.885
250470,-54.9598813,-44.4932081,103.6345902,14.099,-74.785,-123.171
250478,-55.5341319,-44.6027404,104.1614918,14.092,-74.255,-122.886
250486,-56.0436742,-44.6593036,104.6802587,14.088,-73.669,-122.795
250494,-56.146819,-44.6166682,104.8591034,14.065,-73.501,-122.998
250502,-55.8508647,-44.4919672,104.6857793,14.023,-73.817,-123.255
250510,-55.4085808,-44.3847924,104.3152085,13.96,-74.353,-123.469
250518,-55.0941577,-44.3309714,104.018819,13.88,-74.832,-123.41
250526,-55.0617799,-44.2616373,104.0768225,13.877,-75.11,-123.253
250534,-55.1194978,-44.3027884,104.0879217,13.783,-75.027,-123.07
250542,-55.2069566,-44.2974933,104.1985989,13.769,-74.893,-123.066
250550,-55.4082633,-44.2946597,104.4397574,13.752,-74.726,-122.917
250558,-55.3613549,-44.2536162,104.4414967,13.721,-74.776,-122.954
