Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
157486,-63.7721876,-42.7432984,115.6577361,10.681,-73.194,-131.789,OK
157494,-64.3821115,-42.8225696,116.1627499,10.741,-72.659,-131.558,OK
157502,-64.8809223,-42.8878337,116.5713907,10.773,-72.135,-131.189,OK
157510,-66.0542442,-43.1749471,117.3459878,10.817,-71.123,-130.462,OK
157526,-62.489467,-43.0964305,113.8812631,10.2,-74.761,-129.614,OK
157534,-61.2523926,-42.5639126,113.313589,10.304,-76.022,-131.278,OK
157542,-64.820767,-42.7951822,116.6338039,10.561,-72.35,-131.407,OK
157550,-66.4426222,-43.2811488,117.584897,10.568,-70.694,-129.926,OK
157558,-63.6834104,-43.1176771,115.0716048,10.266,-73.434,-129.755,OK
157566,-62.0137697,-42.5945994,114.064427,10.264,-75.252,-131.14,OK
157574,-64.6465864,-42.7017428,116.584675,10.569,-72.508,-131.499,OK
157582,-68.3033714,-43.5296701,119.0412897,10.343,-68.83,-129.837,OK
157598,-63.6847017,-43.3307793,114.790743,10.029,-73.493,-128.975,OK
157606,-62.2239247,-42.7348762,114.0925162,10.036,-75.09,-130.754,OK
157614,-64.1517153,-42.8205878,115.9355891,10.205,-72.992,-131.018,OK
157622,-66.4471499,-43.4731117,117.3412731,9.932,-70.58,-129.314,OK
157638,-61.1895562,-42.9340148,112.7458258,9.457,-76.097,-129.914,OK
157646,-60.8522272,-42.3661257,113.1625783,9.75,-76.424,-131.492,OK
157654,-63.95312,-42.7249088,115.8636544,9.63,-72.971,-131.408,OK
157662,-66.2158406,-43.211464,117.4555017,9.775,-70.756,-130.369,OK
157670,-65.5418925,-43.4134779,116.5351381,9.714,-71.498,-129.26,OK
157678,-63.3784904,-43.1231828,114.7553707,9.595,-73.611,-129.208,OK
157686,-61.6452612,-42.8033981,113.3998958,9.433,-75.624,-130.126,OK
157694,-60.8378961,-42.3674675,113.145659,9.342,-76.335,-131.503,OK
157710,-65.6634196,-42.9378373,117.2740345,9.511,-71.168,-131.137,OK
157718,-67.6225076,-43.5045368,118.4292242,9.531,-69.273,-129.659,OK
157726,-65.5658967,-43.529603,116.40765,9.212,-71.207,-128.775,OK
157734,-62.4224829,-42.6481683,114.4135309,9.509,-74.472,-130.518,OK
157742,-64.8305004,-42.7698761,116.6767139,9.403,-72.005,-131.243,OK
157750,-68.0672069,-43.5166613,118.8352022,9.361,-68.818,-129.613,OK
157766,-63.1200722,-43.2186079,114.3653082,8.888,-73.773,-129.363,OK
157774,-63.1119705,-42.9435399,114.7233723,8.891,-73.746,-130.502,OK
157782,-66.0224154,-43.2126552,117.2660862,8.963,-70.823,-130.54,OK
