Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
26942,-41.0482412,-46.892401,81.6012054,-0.269,-70.34,-114.748,OK
26950,-41.0489528,-46.8928726,81.6016382,-0.269,-70.339,-114.748,OK
26958,-41.0492666,-46.8927335,81.6022995,-0.268,-70.339,-114.749,OK
26966,-41.0505738,-46.8936189,81.6030689,-0.269,-70.336,-114.746,OK
26974,-41.0506206,-46.8941572,81.6024099,-0.27,-70.335,-114.746,OK
26982,-41.0513479,-46.8943337,81.6032665,-0.27,-70.334,-114.746,OK
26990,-41.052179,-46.8951614,81.6033969,-0.271,-70.332,-114.744,OK
26998,-41.0510705,-46.8946521,81.6024172,-0.272,-70.333,-114.745,OK
27006,-41.0519063,-46.8951956,81.6029397,-0.272,-70.333,-114.745,OK
27014,-41.0513065,-46.894615,81.6028229,-0.272,-70.332,-114.745,OK
27022,-41.0507453,-46.894011,81.6027961,-0.272,-70.333,-114.747,OK
27030,-41.050586,-46.8936082,81.6031018,-0.27,-70.334,-114.749,OK
27038,-41.0500735,-46.8929865,81.6031722,-0.271,-70.333,-114.75,OK
27046,-41.0503223,-46.8926274,81.6040335,-0.269,-70.334,-114.752,OK
27054,-41.05014,-46.8918365,81.6048307,-0.268,-70.333,-114.754,OK
27062,-41.0499659,-46.8910596,81.6056211,-0.267,-70.333,-114.756,OK
27070,-41.0497048,-46.8922752,81.6035807,-0.268,-70.335,-114.753,OK
27078,-41.0503859,-46.8922947,81.6045803,-0.267,-70.333,-114.753,OK
27086,-41.0493485,-46.8913716,81.6042684,-0.267,-70.333,-114.755,OK
27094,-41.0487526,-46.8909362,81.6039606,-0.267,-70.335,-114.756,OK
27102,-41.0481838,-46.8905197,81.6036682,-0.267,-70.336,-114.757,OK
27110,-41.048082,-46.8905064,81.6035329,-0.267,-70.334,-114.755,OK
27118,-41.0485999,-46.8918895,81.6024388,-0.269,-70.334,-114.751,OK
27126,-41.0478833,-46.8916222,81.6017214,-0.269,-70.336,-114.75,OK
27134,-41.0478535,-46.8916447,81.6016462,-0.268,-70.337,-114.75,OK
27142,-41.0477031,-46.8916141,81.601461,-0.269,-70.338,-114.749,OK
