Frame,Rz,Ry,Rx,Tx,Ty,Tz
2017470,7.506539,6.6667241,96.7992379,-1.441,-42.722,-91.133
2017478,7.5181291,6.6670277,96.8846602,-1.453,-42.717,-91.24
2017486,7.5436019,6.6713932,97.040275,-1.439,-42.691,-91.422
2017494,7.5712823,6.6807344,97.169391,-1.421,-42.67,-91.563
2017502,7.5769436,6.6793815,97.2235423,-1.417,-42.667,-91.617
2017510,7.6037672,6.6911662,97.3245642,-1.413,-42.659,-91.721
2017518,7.6418758,6.7060667,97.4827787,-1.39,-42.643,-91.854
2017526,7.6689991,6.713362,97.6227205,-1.372,-42.631,-92.006
2017534,7.7130283,6.7321883,97.7893751,-1.342,-42.616,-92.226
2017542,7.7458688,6.7426338,97.9430563,-1.312,-42.612,-92.39
2017550,7.7498306,6.7298699,98.0799096,-1.312,-42.589,-92.536
2017558,7.7760552,6.7354036,98.2253728,-1.307,-42.565,-92.707
2017566,7.8076943,6.749615,98.3365278,-1.289,-42.553,-92.852
2017574,7.8315903,6.7591035,98.4304723,-1.277,-42.54,-92.956
2017582,7.8337179,6.7489389,98.531396,-1.292,-42.515,-93.058
2017590,7.8562825,6.7525727,98.6642891,-1.283,-42.487,-93.186
2017598,7.8885475,6.763587,98.804613,-1.273,-42.462,-93.34
2017606,7.9075919,6.7643177,98.9354202,-1.266,-42.44,-93.477
2017614,7.9368438,6.771395,99.0857209,-1.266,-42.413,-93.656
2017622,7.9717658,6.7824902,99.2420333,-1.256,-42.388,-93.833
2017630,8.0031009,6.7888883,99.4111228,-1.236,-42.358,-94.004
2017638,8.0295037,6.7954201,99.543393,-1.237,-42.338,-94.144
2017646,8.054182,6.7997099,99.6815859,-1.245,-42.309,-94.297
2017654,8.0437057,6.7735331,99.8261593,-1.236,-42.253,-94.307
2017662,8.099053,6.8196741,99.8304039,-1.308,-42.258,-94.373
2017670,8.0570515,6.7844594,99.8288517,-1.337,-42.249,-94.344
2017678,8.0605591,6.7891497,99.8143984,-1.331,-42.246,-94.34
2017686,8.0500143,6.7828472,99.7928052,-1.295,-42.267,-94.26
2017694,8.0656525,6.7862611,99.8742568,-1.317,-42.27,-94.439
2017702,8.1028418,6.7926395,100.08157,-1.294,-42.234,-94.678
2017710,8.1692741,6.8369185,100.1763189,-1.24,-42.237,-94.831
2017718,8.155306,6.8276948,100.1557971,-1.246,-42.249,-94.782
2017726,8.1195741,6.797937,100.1542392,-1.266,-42.242,-94.738
2017734,8.1073208,6.7870535,100.1593566,-1.261,-42.23,-94.747
2017742,8.1474483,6.821542,100.1522141,-1.238,-42.244,-94.804
2017750,8.1475597,6.8221411,100.1480229,-1.241,-42.251,-94.788
2017758,8.1340101,6.8115872,100.1413584,-1.264,-42.257,-94.756
2017766,8.1237161,6.8061512,100.1148287,-1.25,-42.254,-94.709
2017774,8.1324835,6.8103824,100.140737,-1.25,-42.252,-94.747
2017782,8.1375171,6.8138825,100.146705,-1.255,-42.251,-94.766
2017790,8.1348079,6.8121541,100.1422039,-1.258,-42.254,-94.763
2017798,8.13351,6.8113007,100.140257,-1.257,-42.253,-94.764
2017806,8.1368577,6.8145783,100.136347,-1.254,-42.257,-94.765
2017814,8.136939,6.8149876,100.1335168,-1.253,-42.258,-94.764
2017822,8.1344496,6.8130502,100.132275,-1.254,-42.256,-94.764
2017830,8.1324453,6.8114816,100.1313465,-1.251,-42.254,-94.765
2017838,8.1303178,6.8097895,100.1305864,-1.246,-42.251,-94.766
2017846,8.1285812,6.8080839,100.1326591,-1.241,-42.244,-94.773
2017854,8.1224795,6.8026222,100.1355356,-1.237,-42.234,-94.776
2017862,8.1192255,6.7998006,100.1363136,-1.233,-42.228,-94.785
2017870,8.1143863,6.7955239,100.1381428,-1.227,-42.218,-94.789
2017878,8.1098451,6.7916276,100.1388866,-1.222,-42.212,-94.793
2017886,8.1032461,6.7856096,100.1429369,-1.218,-42.2,-94.799
2017894,8.0977641,6.7807063,100.1455053,-1.214,-42.191,-94.803
2017902,8.0943551,6.777733,100.1464727,-1.21,-42.185,-94.807
2017910,8.0898907,6.7738307,100.1478104,-1.207,-42.178,-94.81
2017918,8.0855646,6.7700508,100.1490957,-1.204,-42.171,-94.813
2017926,8.0840206,6.7687262,100.1493512,-1.203,-42.169,-94.819
2017934,8.0832058,6.7681216,100.1486975,-1.203,-42.167,-94.821
2017942,8.0814497,6.7669254,100.1463947,-1.203,-42.169,-94.815
2017950,8.0845767,6.7698341,100.1439916,-1.206,-42.175,-94.812
2017958,8.0886137,6.773674,100.1401851,-1.212,-42.184,-94.808
2017966,8.1155045,6.800012,100.1086138,-1.249,-42.257,-94.748
2017974,8.111273,6.7960117,100.1123678,-1.255,-42.252,-94.756
2017982,8.1143722,6.7987614,100.1111158,-1.246,-42.248,-94.75
2017990,8.1091907,6.7938226,100.1160514,-1.242,-42.24,-94.748
2017998,8.1036856,6.7883854,100.1228846,-1.235,-42.224,-94.772
2018006,8.1078373,6.7923754,100.1186505,-1.238,-42.232,-94.765
2018014,8.1102423,6.7947272,100.1158625,-1.242,-42.239,-94.761
2018022,8.1111603,6.7957131,100.114065,-1.246,-42.243,-94.759
2018030,8.1120644,6.7966864,100.1122762,-1.25,-42.247,-94.757
2018038,8.1085475,6.7934868,100.114357,-1.243,-42.24,-94.757
2018046,8.1078929,6.7929108,100.1145822,-1.242,-42.237,-94.758
2018054,8.1072304,6.7923276,100.1148109,-1.241,-42.235,-94.76
2018062,8.1082798,6.7932495,100.1144631,-1.241,-42.235,-94.766
2018070,8.1072611,6.7924116,100.1143269,-1.24,-42.233,-94.766
2018078,8.1062608,6.7915869,100.1142085,-1.239,-42.232,-94.765
2018086,8.107382,6.7926101,100.1135181,-1.24,-42.233,-94.771
2018094,8.1061816,6.7916178,100.113398,-1.241,-42.232,-94.771
2018102,8.1049645,6.7906106,100.1132855,-1.242,-42.231,-94.77
2018110,8.1091862,6.794271,100.1122888,-1.239,-42.232,-94.772
2018118,8.1094846,6.7946175,100.111487,-1.239,-42.232,-94.773
2018126,8.1099631,6.7950214,100.1114666,-1.239,-42.232,-94.775
2018134,8.1109343,6.7958761,100.1111323,-1.239,-42.232,-94.776
2018142,8.111892,6.7967161,100.110826,-1.239,-42.233,-94.776
2018150,8.1147227,6.7990262,100.1113591,-1.236,-42.232,-94.775
2018158,8.1175374,6.8013226,100.1118931,-1.233,-42.232,-94.774
2018166,8.1165428,6.8002769,100.1136519,-1.235,-42.23,-94.775
2018174,8.1194844,6.8025255,100.1154671,-1.232,-42.229,-94.775
2018182,8.1224096,6.8047611,100.1172752,-1.228,-42.227,-94.776
2018190,8.1212044,6.8035728,100.1187506,-1.225,-42.226,-94.767
2018198,8.1236378,6.8055294,100.1194489,-1.225,-42.226,-94.772
2018206,8.1269727,6.8081733,100.1207168,-1.224,-42.225,-94.775
2018214,8.1272998,6.8082463,100.122389,-1.222,-42.223,-94.774
2018222,8.1276429,6.8083322,100.124064,-1.221,-42.221,-94.774
2018230,8.126917,6.807621,100.1249155,-1.219,-42.222,-94.773
2018238,8.127811,6.8084323,100.1244034,-1.217,-42.222,-94.773
2018246,8.1287128,6.8092495,100.1238966,-1.215,-42.221,-94.772
2018254,8.1285924,6.8092229,100.1232788,-1.219,-42.222,-94.777
2018262,8.1273877,6.8082872,100.1226606,-1.22,-42.222,-94.777
2018270,8.1250116,6.8063786,100.1219646,-1.221,-42.222,-94.775
2018278,8.1240716,6.8056397,100.1215543,-1.221,-42.221,-94.775
2018286,8.1231261,6.8048952,100.121153,-1.221,-42.221,-94.774
2018294,8.1197247,6.8020919,100.1207457,-1.223,-42.22,-94.768
2018302,8.120496,6.8029659,100.1188579,-1.226,-42.222,-94.771
2018310,8.1205494,6.8030702,100.1183626,-1.226,-42.222,-94.77
2018318,8.1205864,6.8031616,100.117861,-1.226,-42.221,-94.769
2018326,8.124076,6.8061118,100.117663,-1.23,-42.222,-94.774
2018334,8.1222713,6.8045497,100.118068,-1.229,-42.22,-94.767
2018342,8.123952,6.8060039,100.1176954,-1.229,-42.221,-94.766
2018350,8.1256235,6.8074513,100.1173166,-1.23,-42.222,-94.766
2018358,8.1308216,6.8117701,100.117652,-1.228,-42.222,-94.767
2018366,8.133814,6.814311,100.1173907,-1.227,-42.223,-94.769
2018374,8.1356255,6.8156934,100.1185256,-1.226,-42.221,-94.767
2018382,8.1358611,6.8158884,100.1185472,-1.224,-42.221,-94.762
2018390,8.1358513,6.8158816,100.1185356,-1.225,-42.222,-94.763
2018398,8.1349562,6.8152082,100.1178945,-1.227,-42.222,-94.766
2018406,8.1311827,6.8121533,100.1169848,-1.229,-42.221,-94.765
2018414,8.1274013,6.8090912,100.1160786,-1.23,-42.22,-94.764
2018422,8.1237136,6.8061672,100.1146786,-1.232,-42.22,-94.766
2018430,8.1196804,6.8031263,100.1118405,-1.235,-42.221,-94.767
2018438,8.1151827,6.7995726,100.1100233,-1.236,-42.222,-94.766
2018446,8.1100348,6.7955134,100.1078731,-1.238,-42.222,-94.765
2018454,8.106864,6.7932319,100.1047268,-1.241,-42.225,-94.768
2018462,8.1032589,6.7905056,100.1022489,-1.244,-42.225,-94.77
2018470,8.0989724,6.7871659,100.1001163,-1.245,-42.226,-94.768
2018478,8.0966358,6.7854449,100.0981246,-1.245,-42.227,-94.767
2018486,8.0943096,6.7837306,100.0961482,-1.245,-42.229,-94.766
2018494,8.0964156,6.7856305,100.0950385,-1.246,-42.231,-94.77
2018502,8.0942276,6.7838597,100.0944979,-1.247,-42.23,-94.768
2018510,8.0920302,6.7820807,100.0939606,-1.248,-42.23,-94.765
2018518,8.0937151,6.7834198,100.0945815,-1.247,-42.228,-94.773
2018526,8.0916363,6.7816458,100.0948314,-1.25,-42.227,-94.772
2018534,8.0913349,6.7813641,100.0950722,-1.251,-42.227,-94.773
2018542,8.0904371,6.7806194,100.0950016,-1.253,-42.226,-94.775
2018550,8.0901688,6.7805281,100.093886,-1.254,-42.225,-94.775
2018558,8.0898141,6.7802088,100.0940673,-1.254,-42.222,-94.773
2018566,8.0900204,6.7803184,100.0945957,-1.256,-42.221,-94.776
2018574,8.0865432,6.7773489,100.0950329,-1.258,-42.219,-94.773
2018582,8.0876545,6.7783589,100.0943845,-1.258,-42.22,-94.774
2018590,8.0887146,6.779287,100.094062,-1.256,-42.22,-94.773
2018598,8.08979,6.7802288,100.0937318,-1.254,-42.219,-94.771
2018606,8.0879824,6.7787071,100.0937751,-1.26,-42.217,-94.771
2018614,8.0855875,6.7767767,100.0931172,-1.262,-42.216,-94.768
2018622,8.0834873,6.7750308,100.0929834,-1.262,-42.215,-94.763
2018630,8.084232,6.7756482,100.0930446,-1.263,-42.215,-94.764
2018638,8.0832053,6.774698,100.0937865,-1.266,-42.215,-94.765
2018646,8.0839814,6.7755378,100.0922114,-1.265,-42.217,-94.763
2018654,8.084743,6.776365,100.0906407,-1.265,-42.22,-94.761
2018662,8.0822819,6.7741679,100.091744,-1.266,-42.216,-94.757
2018670,8.0810586,6.7733176,100.0902752,-1.27,-42.218,-94.758
2018678,8.0772143,6.7701285,100.0899722,-1.271,-42.219,-94.755
2018686,8.0782519,6.7709954,100.0900031,-1.269,-42.22,-94.757
2018694,8.0792829,6.7718555,100.0900437,-1.267,-42.221,-94.759
2018702,8.0797014,6.7723603,100.0887611,-1.265,-42.224,-94.756
2018710,8.0785988,6.7713994,100.0890596,-1.265,-42.224,-94.759
2018718,8.0767958,6.7699501,100.0885297,-1.263,-42.225,-94.756
2018726,8.0755249,6.7688871,100.088502,-1.261,-42.225,-94.756
2018734,8.0770731,6.7702836,100.087687,-1.262,-42.227,-94.762
2018742,8.0766376,6.7697991,100.0886828,-1.259,-42.228,-94.762
2018750,8.0772153,6.770276,100.0887478,-1.26,-42.228,-94.766
2018758,8.0777448,6.7707838,100.0882167,-1.259,-42.229,-94.767
2018766,8.0772265,6.7704037,100.0877598,-1.26,-42.229,-94.767
2018774,8.0767155,6.7700296,100.0873037,-1.261,-42.229,-94.767
2018782,8.0735385,6.7671619,100.0889915,-1.264,-42.225,-94.763
2018790,8.083054,6.7754819,100.086185,-1.257,-42.231,-94.769
2018798,8.0777104,6.7712303,100.0842475,-1.254,-42.235,-94.754
2018806,8.073412,6.767885,100.0820635,-1.245,-42.241,-94.745
2018814,8.0907228,6.7818804,100.0864858,-1.146,-42.281,-94.811
2018822,8.0953438,6.7802477,100.1324126,-1.124,-42.273,-94.898
2018830,8.1422526,6.8093502,100.2172345,-1.148,-42.268,-95.197
2018838,8.1170029,6.7618299,100.4372494,-1.116,-42.191,-95.4
2018846,8.2015359,6.7943395,100.7519639,-1.123,-42.098,-95.659
2018854,8.3224578,6.8454032,101.1559518,-1.151,-42.013,-96.012
2018862,8.4827104,6.9418266,101.4435944,-1.033,-41.959,-96.442
2018870,8.4236134,6.8621937,101.6989431,-1.2,-41.882,-96.553
2018878,8.3553825,6.80291,101.7289721,-1.136,-41.888,-96.301
2018886,8.3842454,6.8292459,101.7058475,-1.085,-41.912,-96.335
2018894,8.4435679,6.8713277,101.7573588,-1.117,-41.926,-96.58
2018902,8.4498254,6.869544,101.8136574,-1.15,-41.906,-96.68
2018910,8.4256233,6.8513957,101.8009241,-1.144,-41.9,-96.62
2018918,8.4051758,6.8415733,101.7448091,-1.102,-41.918,-96.477
2018926,8.3973248,6.8370638,101.7292733,-1.093,-41.926,-96.452
2018934,8.4060006,6.8401623,101.7619309,-1.121,-41.912,-96.535
2018942,8.4114545,6.8457447,101.7525738,-1.117,-41.915,-96.506
2018950,8.4197355,6.8513478,101.7619672,-1.114,-41.915,-96.527
2018958,8.396169,6.8347612,101.740464,-1.131,-41.931,-96.371
2018966,8.3760637,6.8123083,101.7905131,-1.108,-41.919,-96.194
