Frame,Rz,Ry,Rx,Tx,Ty,Tz
1576894,-25.774796,-25.2904707,91.1236198,-25.587,-30.397,-82.113
1576902,-25.7777477,-25.2937701,91.122685,-25.589,-30.395,-82.108
1576910,-25.7787761,-25.294836,91.122555,-25.591,-30.393,-82.107
1576918,-25.7766814,-25.2923163,91.1236355,-25.589,-30.394,-82.111
1576926,-25.777878,-25.2938772,91.122734,-25.59,-30.393,-82.108
1576934,-25.7754699,-25.2909725,91.1239949,-25.588,-30.395,-82.113
1576942,-25.77274,-25.2874613,91.1259357,-25.585,-30.396,-82.118
1576950,-25.7728731,-25.2880029,91.1249742,-25.586,-30.397,-82.117
1576958,-25.7749019,-25.2905265,91.1237327,-25.588,-30.395,-82.113
1576966,-25.7719057,-25.2871459,91.1247553,-25.586,-30.397,-82.117
1576974,-25.7723971,-25.2875105,91.1250318,-25.587,-30.396,-82.117
1576982,-25.7728934,-25.2878752,91.1253197,-25.587,-30.396,-82.117
1576990,-25.7736175,-25.2890588,91.1242143,-25.588,-30.396,-82.115
1576998,-25.7722784,-25.2876101,91.124526,-25.587,-30.398,-82.117
1577006,-25.7754588,-25.2914176,91.1229278,-25.59,-30.395,-82.111
1577014,-25.7761992,-25.2923797,91.1223784,-25.591,-30.395,-82.11
1577022,-25.7769372,-25.2933399,91.1218284,-25.591,-30.394,-82.108
1577030,-25.771182,-25.286448,91.1247249,-25.587,-30.399,-82.119
1577038,-25.7705585,-25.2856078,91.1252577,-25.586,-30.398,-82.12
1577046,-25.7731355,-25.2885794,91.1242282,-25.588,-30.397,-82.116
1577054,-25.7738307,-25.289209,91.1243531,-25.589,-30.395,-82.114
1577062,-25.7745444,-25.2898495,91.1244951,-25.589,-30.394,-82.112
1577070,-25.772108,-25.2873366,91.1247743,-25.587,-30.397,-82.117
1577078,-25.7752016,-25.2904365,91.1246325,-25.589,-30.394,-82.113
1577086,-25.7760925,-25.2915316,91.1241179,-25.589,-30.394,-82.111
1577094,-25.7735123,-25.2883938,91.125529,-25.587,-30.396,-82.117
1577102,-25.7742963,-25.2891028,91.1256723,-25.586,-30.395,-82.116
1577110,-25.775105,-25.2898375,91.1258121,-25.586,-30.395,-82.116
1577118,-25.784603,-25.3023803,91.1182983,-25.596,-30.392,-82.094
1577126,-25.7835489,-25.3013845,91.1182051,-25.595,-30.393,-82.091
1577134,-25.7766269,-25.2946651,91.1180138,-25.591,-30.4,-82.099
1577142,-25.7729483,-25.2893088,91.1220905,-25.587,-30.402,-82.108
1577150,-25.7732855,-25.2895256,91.1223586,-25.586,-30.403,-82.105
1577158,-25.775021,-25.2928038,91.118677,-25.585,-30.406,-82.095
1577166,-25.7721812,-25.2894602,91.1199723,-25.581,-30.408,-82.097
1577174,-25.7693302,-25.2861038,91.1212721,-25.577,-30.411,-82.098
1577182,-25.7660135,-25.2836031,91.1194975,-25.571,-30.417,-82.096
1577190,-25.7707731,-25.2892761,91.117165,-25.571,-30.415,-82.083
1577198,-25.7652208,-25.2833688,91.1182231,-25.566,-30.42,-82.089
1577206,-25.7670821,-25.2854338,91.11767,-25.565,-30.418,-82.087
1577214,-25.7689483,-25.2875009,91.1171235,-25.565,-30.417,-82.085
1577222,-25.776136,-25.2960363,91.1136768,-25.569,-30.41,-82.072
1577230,-25.7766057,-25.2968907,91.1127575,-25.571,-30.409,-82.072
1577238,-25.776666,-25.2954961,91.1161595,-25.571,-30.405,-82.078
1577246,-25.776827,-25.2953159,91.1169511,-25.572,-30.403,-82.082
1577254,-25.7767057,-25.2946655,91.1181942,-25.572,-30.4,-82.087
1577262,-25.7765821,-25.294011,91.1194414,-25.572,-30.398,-82.092
1577270,-25.7824998,-25.299526,91.1201417,-25.579,-30.39,-82.089
1577278,-25.7884154,-25.3050367,91.1208469,-25.586,-30.381,-82.086
1577286,-25.7792557,-25.2948001,91.1237415,-25.575,-30.392,-82.102
1577294,-25.7774766,-25.2923692,91.1253399,-25.573,-30.392,-82.107
1577302,-25.7787479,-25.2936111,91.1253565,-25.573,-30.392,-82.105
1577310,-25.7800302,-25.2948679,91.1253635,-25.574,-30.391,-82.104
1577318,-25.7809762,-25.296647,91.1233751,-25.573,-30.394,-82.095
1577326,-25.7814668,-25.2984324,91.1203256,-25.574,-30.397,-82.087
1577334,-25.7779038,-25.2942394,91.1219455,-25.57,-30.403,-82.091
1577342,-25.7733419,-25.2881203,91.1257773,-25.564,-30.41,-82.1
1577350,-25.7687386,-25.2809004,91.1320922,-25.558,-30.419,-82.111
1577358,-25.7720914,-25.2806728,91.1403353,-25.557,-30.423,-82.113
1577366,-25.8406875,-25.3060269,91.2385441,-25.577,-30.439,-82.153
1577374,-25.843549,-25.2868922,91.2898766,-25.565,-30.445,-82.221
1577382,-25.8612572,-25.2839868,91.3372765,-25.561,-30.454,-82.263
1577390,-25.89722,-25.3019458,91.3776243,-25.573,-30.455,-82.281
1577398,-25.9138536,-25.3055202,91.4073258,-25.577,-30.461,-82.305
1577406,-25.9335325,-25.3069329,91.4490218,-25.577,-30.467,-82.32
1577414,-25.9425811,-25.2942658,91.4993323,-25.561,-30.477,-82.36
1577422,-25.9656556,-25.3084455,91.5188708,-25.562,-30.479,-82.363
1577430,-25.9681604,-25.3022837,91.5389997,-25.555,-30.492,-82.377
1577438,-25.9778359,-25.3025675,91.5604206,-25.551,-30.493,-82.403
1577446,-25.9774924,-25.291804,91.584816,-25.542,-30.495,-82.446
1577454,-25.9902017,-25.3017553,91.5905344,-25.547,-30.496,-82.447
1577462,-26.002583,-25.3075356,91.6052529,-25.55,-30.504,-82.464
1577470,-25.9515439,-25.2812025,91.5503801,-25.54,-30.503,-82.425
1577478,-25.9725487,-25.2915492,91.574129,-25.546,-30.501,-82.437
1577486,-25.9906871,-25.2975392,91.6015033,-25.548,-30.499,-82.458
1577494,-26.0973643,-25.3197567,91.7924147,-25.571,-30.476,-82.639
1577502,-26.1206409,-25.3183719,91.8485163,-25.571,-30.479,-82.687
1577510,-26.143912,-25.311965,91.9162986,-25.565,-30.478,-82.761
1577518,-26.1677915,-25.3158843,91.9612778,-25.57,-30.478,-82.8
1577526,-26.2036541,-25.3283212,92.0134374,-25.578,-30.474,-82.83
1577534,-26.2197138,-25.3245608,92.0585591,-25.583,-30.476,-82.872
1577542,-26.250303,-25.3275896,92.1206352,-25.591,-30.462,-82.923
1577550,-26.2656201,-25.3229457,92.1660816,-25.59,-30.458,-82.963
1577558,-26.2918838,-25.3297456,92.2094748,-25.597,-30.454,-82.995
1577566,-26.3188492,-25.3302347,92.2691349,-25.603,-30.449,-83.048
1577574,-26.3526478,-25.3326459,92.3396285,-25.611,-30.439,-83.104
1577582,-26.3978152,-25.3523031,92.3953275,-25.636,-30.427,-83.121
1577590,-26.4361968,-25.3437062,92.5015812,-25.638,-30.418,-83.217
1577598,-26.4663965,-25.3336151,92.592868,-25.636,-30.418,-83.292
1577606,-26.5171026,-25.3569216,92.6520339,-25.663,-30.405,-83.309
1577614,-26.5715562,-25.3721704,92.738192,-25.685,-30.39,-83.347
1577622,-26.6055311,-25.3547061,92.8547313,-25.683,-30.393,-83.456
1577630,-26.6437407,-25.3489787,92.9532428,-25.681,-30.402,-83.54
1577638,-26.6954376,-25.3679822,93.0239525,-25.697,-30.399,-83.57
1577646,-26.7355799,-25.3683902,93.1121659,-25.707,-30.39,-83.636
1577654,-26.7631004,-25.3586755,93.1958625,-25.708,-30.391,-83.711
1577662,-26.8183212,-25.380071,93.2683239,-25.725,-30.384,-83.744
1577670,-26.8474274,-25.382904,93.3261,-25.737,-30.383,-83.786
1577678,-26.8478062,-25.3608432,93.378334,-25.734,-30.379,-83.85
1577686,-26.8517099,-25.3547534,93.4011566,-25.732,-30.372,-83.868
1577694,-26.8716114,-25.3835535,93.3780234,-25.752,-30.37,-83.802
1577702,-26.8891507,-25.4013413,93.3753397,-25.773,-30.363,-83.781
1577710,-26.862519,-25.3668892,93.3967572,-25.758,-30.372,-83.836
1577718,-26.8450567,-25.3478286,93.402596,-25.743,-30.382,-83.86
1577726,-26.8653739,-25.3757591,93.3823995,-25.76,-30.379,-83.818
1577734,-26.8521933,-25.3678123,93.3717899,-25.749,-30.379,-83.82
1577742,-26.8578552,-25.368233,93.3833217,-25.753,-30.376,-83.829
1577750,-26.8593507,-25.3670145,93.3894651,-25.754,-30.376,-83.835
1577758,-26.8644125,-25.3724657,93.3879478,-25.76,-30.374,-83.828
1577766,-26.8660973,-25.374883,93.3860382,-25.765,-30.374,-83.822
1577774,-26.8677845,-25.3773025,93.3841294,-25.77,-30.373,-83.816
1577782,-26.8630492,-25.3711403,93.3880238,-25.767,-30.374,-83.826
1577790,-26.863103,-25.3717582,93.3867031,-25.77,-30.375,-83.822
1577798,-26.8631049,-25.3697969,93.3912765,-25.773,-30.375,-83.823
1577806,-26.9146683,-25.3820473,93.4765503,-25.801,-30.363,-83.861
1577814,-26.9469362,-25.3775239,93.5581947,-25.798,-30.366,-83.932
1577822,-26.9856842,-25.3840335,93.6283181,-25.805,-30.366,-83.979
1577830,-27.03126,-25.3911777,93.7118434,-25.816,-30.362,-84.035
1577838,-27.0634218,-25.3679991,93.8363786,-25.808,-30.365,-84.156
1577846,-27.1110959,-25.3665823,93.9441353,-25.807,-30.369,-84.236
1577854,-27.1713771,-25.3827963,94.0382125,-25.817,-30.362,-84.29
1577862,-27.2184585,-25.4071537,94.0843187,-25.839,-30.359,-84.281
1577870,-27.2565407,-25.4018268,94.1796943,-25.84,-30.353,-84.374
1577878,-27.2668308,-25.3750779,94.2643163,-25.826,-30.365,-84.464
1577886,-27.3099649,-25.3878299,94.3284687,-25.835,-30.358,-84.497
1577894,-27.3486177,-25.3996302,94.3849796,-25.842,-30.353,-84.529
1577902,-27.3625186,-25.3935508,94.4292747,-25.841,-30.363,-84.58
1577910,-27.3862121,-25.3958128,94.4753904,-25.839,-30.364,-84.626
1577918,-27.387995,-25.3790486,94.5182352,-25.824,-30.369,-84.687
1577926,-27.3912185,-25.3843653,94.5128555,-25.819,-30.377,-84.677
1577934,-27.3972949,-25.3892152,94.5147438,-25.82,-30.377,-84.675
1577942,-27.3941016,-25.3871114,94.5127171,-25.822,-30.386,-84.667
1577950,-27.3522404,-25.3742181,94.4519382,-25.82,-30.382,-84.621
1577958,-27.3750055,-25.3851652,94.4758534,-25.825,-30.38,-84.63
1577966,-27.3834189,-25.3811501,94.50343,-25.823,-30.384,-84.659
1577974,-27.3914151,-25.3764255,94.5317478,-25.819,-30.388,-84.688
1577982,-27.5139946,-25.419044,94.697731,-25.852,-30.36,-84.768
1577990,-27.4915377,-25.3709267,94.7610838,-25.822,-30.381,-84.88
1577998,-27.483572,-25.3602494,94.768723,-25.815,-30.387,-84.899
1578006,-27.5178917,-25.3916931,94.7696721,-25.828,-30.381,-84.852
1578014,-27.546639,-25.4146228,94.7783809,-25.841,-30.377,-84.817
1578022,-27.5479447,-25.3994278,94.816486,-25.826,-30.389,-84.857
1578030,-27.5434645,-25.3778314,94.8570233,-25.808,-30.405,-84.919
1578038,-27.5583021,-25.3798199,94.8843633,-25.802,-30.412,-84.946
1578046,-27.600704,-25.4033832,94.9208629,-25.815,-30.402,-84.953
1578054,-27.5948058,-25.3761605,94.9714318,-25.801,-30.415,-85.021
1578062,-27.5984568,-25.3737308,94.9849317,-25.801,-30.418,-85.031
1578070,-27.6246858,-25.3959196,94.9897466,-25.812,-30.409,-85
1578078,-27.6500691,-25.4033341,95.0270379,-25.812,-30.401,-85.022
1578086,-27.6418084,-25.3863752,95.0486957,-25.805,-30.411,-85.047
1578094,-27.5805107,-25.3652079,94.9661458,-25.793,-30.423,-85.011
1578102,-27.601509,-25.3755172,94.987342,-25.799,-30.421,-85.017
1578110,-27.664925,-25.3953796,95.0773909,-25.791,-30.428,-85.058
1578118,-27.6200558,-25.3726858,95.033789,-25.787,-30.427,-85.053
1578126,-27.6292531,-25.3745293,95.0492623,-25.783,-30.433,-85.064
1578134,-27.6407005,-25.3770786,95.0679206,-25.778,-30.434,-85.074
1578142,-27.6485119,-25.3725276,95.0952679,-25.77,-30.439,-85.101
1578150,-27.7565157,-25.3851393,95.2973348,-25.762,-30.433,-85.275
1578158,-27.8035567,-25.3687793,95.4358276,-25.75,-30.41,-85.437
1578166,-27.8680646,-25.3907386,95.5223481,-25.754,-30.404,-85.503
1578174,-27.9512459,-25.410189,95.6540821,-25.772,-30.372,-85.616
1578182,-27.9867019,-25.3791391,95.801346,-25.765,-30.363,-85.771
1578190,-28.0876817,-25.4042837,95.9567159,-25.791,-30.331,-85.871
1578198,-28.146433,-25.3951287,96.1019167,-25.809,-30.307,-85.998
1578206,-28.1982279,-25.4032906,96.1920724,-25.834,-30.292,-86.069
1578214,-28.2716939,-25.4108814,96.32885,-25.843,-30.278,-86.162
1578222,-28.3350099,-25.408991,96.4659351,-25.853,-30.266,-86.253
1578230,-28.3916062,-25.4239576,96.5496557,-25.869,-30.253,-86.289
1578238,-28.4081469,-25.4107892,96.6146821,-25.862,-30.26,-86.346
1578246,-28.4062082,-25.3997111,96.6362834,-25.868,-30.253,-86.358
1578254,-28.4300012,-25.4036892,96.6767308,-25.886,-30.236,-86.353
1578262,-28.4810291,-25.4228105,96.73884,-25.912,-30.218,-86.355
1578270,-28.5234483,-25.4275576,96.8161326,-25.923,-30.21,-86.418
1578278,-28.5158778,-25.3972773,96.870449,-25.917,-30.214,-86.485
1578286,-28.5376031,-25.3983045,96.913234,-25.924,-30.209,-86.515
1578294,-28.5893336,-25.4128036,96.9870846,-25.931,-30.206,-86.562
1578302,-28.6242976,-25.4044921,97.0787851,-25.924,-30.215,-86.646
1578310,-28.6486327,-25.3983801,97.1433108,-25.926,-30.203,-86.691
1578318,-28.6653585,-25.4158319,97.1375571,-25.947,-30.184,-86.632
1578326,-28.673621,-25.4146496,97.157379,-25.965,-30.185,-86.653
1578334,-28.7138953,-25.3888557,97.3002477,-25.947,-30.196,-86.825
1578342,-28.7952954,-25.4097542,97.4197419,-25.964,-30.176,-86.87
1578350,-28.8432669,-25.4284676,97.4751893,-25.991,-30.167,-86.868
1578358,-28.8910183,-25.387561,97.6677447,-25.945,-30.193,-87.135
1578366,-28.9511734,-25.3583561,97.8585237,-25.909,-30.192,-87.34
1578374,-29.0221769,-25.3976448,97.9128528,-25.934,-30.173,-87.328
1578382,-29.0317863,-25.3854515,97.9606306,-25.925,-30.174,-87.385
1578390,-29.0340314,-25.3776068,97.9833364,-25.897,-30.196,-87.392
1578398,-29.0743691,-25.421245,97.9648404,-25.889,-30.202,-87.267
1578406,-29.0485072,-25.3972276,97.9675465,-25.845,-30.231,-87.227
1578414,-29.0419741,-25.3647181,98.0293274,-25.803,-30.244,-87.339
1578422,-29.108182,-25.3901747,98.1054121,-25.806,-30.233,-87.425
1578430,-29.1738945,-25.3873164,98.2455835,-25.797,-30.223,-87.595
1578438,-29.1800416,-25.3784138,98.2786144,-25.796,-30.24,-87.613
1578446,-29.1946874,-25.3823387,98.2992717,-25.785,-30.245,-87.651
1578454,-29.1794329,-25.3622048,98.3148134,-25.756,-30.261,-87.673
1578462,-29.1848221,-25.3596489,98.331654,-25.74,-30.267,-87.705
1578470,-29.2052187,-25.3730163,98.3421541,-25.735,-30.265,-87.71
1578478,-29.155528,-25.3774482,98.2310674,-25.771,-30.251,-87.563
1578486,-29.1793177,-25.3800694,98.2733226,-25.772,-30.248,-87.612
1578494,-29.1958428,-25.375287,98.3178957,-25.768,-30.247,-87.665
1578502,-29.20765,-25.3678542,98.3590037,-25.763,-30.244,-87.714
1578510,-29.222927,-25.3706176,98.3835887,-25.762,-30.241,-87.734
1578518,-29.2382064,-25.3733794,98.4081664,-25.761,-30.238,-87.754
1578526,-29.3429877,-25.3852819,98.5925207,-25.787,-30.192,-87.889
1578534,-29.3675716,-25.3722782,98.6720973,-25.782,-30.188,-87.969
1578542,-29.430086,-25.3868842,98.7642924,-25.786,-30.175,-88.056
1578550,-29.4916783,-25.3778232,98.9089244,-25.781,-30.155,-88.197
1578558,-29.5579708,-25.3567687,99.0903299,-25.781,-30.12,-88.363
1578566,-29.6725877,-25.3809942,99.2634787,-25.814,-30.082,-88.458
1578574,-29.765429,-25.4079436,99.3862686,-25.846,-30.056,-88.518
1578582,-29.7439256,-25.3677908,99.4359149,-25.839,-30.057,-88.596
1578590,-29.7107627,-25.3352331,99.4449521,-25.825,-30.065,-88.639
1578598,-29.7891774,-25.4195659,99.4067274,-25.879,-30.032,-88.479
1578606,-29.7893255,-25.4116278,99.4252684,-25.886,-30.024,-88.519
1578614,-29.7627709,-25.4025705,99.3933423,-25.902,-30.027,-88.457
1578622,-29.7505566,-25.3845687,99.4104776,-25.905,-30.015,-88.5
1578630,-29.7306999,-25.365279,99.4153953,-25.891,-30.024,-88.525
1578638,-29.7453683,-25.3785889,99.4139247,-25.896,-30.027,-88.511
1578646,-29.7595646,-25.3925164,99.4100968,-25.911,-30.019,-88.477
1578654,-29.7511091,-25.3853926,99.4096801,-25.918,-30.015,-88.474
1578662,-29.7512472,-25.383544,99.4142088,-25.896,-30.025,-88.508
1578670,-29.7567234,-25.3905771,99.408911,-25.903,-30.022,-88.494
1578678,-29.7526357,-25.3868176,99.4094357,-25.903,-30.023,-88.499
1578686,-29.7392546,-25.3699872,99.4215691,-25.883,-30.04,-88.57
1578694,-29.7516531,-25.3806095,99.4217693,-25.889,-30.027,-88.562
1578702,-29.7519478,-25.3846457,99.4130662,-25.889,-30.031,-88.541
1578710,-29.7527563,-25.3876114,99.4078488,-25.891,-30.031,-88.536
1578718,-29.7528297,-25.3856123,99.412595,-25.891,-30.031,-88.547
1578726,-29.7590957,-25.392796,99.4085212,-25.9,-30.025,-88.52
1578734,-29.7566945,-25.3900409,99.4100872,-25.896,-30.027,-88.529
1578742,-29.7443384,-25.3774274,99.4145502,-25.89,-30.033,-88.547
1578750,-29.7451663,-25.373583,99.4250463,-25.888,-30.031,-88.555
1578758,-29.8545336,-25.3773281,99.6334588,-25.9,-29.989,-88.719
1578766,-29.9048667,-25.3631205,99.7657334,-25.89,-29.985,-88.848
1578774,-29.9615208,-25.3727935,99.8553632,-25.891,-29.973,-88.922
1578782,-29.9999773,-25.3801312,99.914311,-25.903,-29.956,-88.953
1578790,-30.0245878,-25.3750911,99.9743579,-25.913,-29.944,-88.996
1578798,-30.0791728,-25.3814044,100.0671887,-25.926,-29.931,-89.045
1578806,-30.1461121,-25.3859753,100.1880375,-25.935,-29.922,-89.137
1578814,-30.1869384,-25.3689599,100.307054,-25.929,-29.919,-89.239
1578822,-30.2500806,-25.3684045,100.4317368,-25.929,-29.905,-89.331
1578830,-30.3045206,-25.3556961,100.5670774,-25.905,-29.89,-89.473
1578838,-30.2948766,-25.3737959,100.5067454,-25.934,-29.891,-89.318
1578846,-30.2973974,-25.3748144,100.5093215,-25.94,-29.898,-89.337
1578854,-30.3075678,-25.3744172,100.5300509,-25.934,-29.907,-89.347
1578862,-30.3455276,-25.3753918,100.6017191,-25.927,-29.902,-89.435
1578870,-30.3594132,-25.3559417,100.6733481,-25.911,-29.914,-89.517
1578878,-30.4210274,-25.3587585,100.7865508,-25.904,-29.902,-89.612
1578886,-30.4851482,-25.3700739,100.8848641,-25.909,-29.882,-89.688
1578894,-30.5236547,-25.3559157,100.9917973,-25.897,-29.878,-89.779
1578902,-30.5370054,-25.3366868,101.0616822,-25.883,-29.882,-89.855
1578910,-30.5353609,-25.3222751,101.0915644,-25.877,-29.885,-89.882
1578918,-30.5881324,-25.3580083,101.1114798,-25.889,-29.876,-89.831
1578926,-30.6259018,-25.3776055,101.1393848,-25.889,-29.877,-89.81
1578934,-30.6118697,-25.3450299,101.1869702,-25.867,-29.892,-89.894
1578942,-30.6298558,-25.3193787,101.2804081,-25.832,-29.899,-89.996
1578950,-30.6819594,-25.3233662,101.3714643,-25.808,-29.899,-90.085
1578958,-30.7375244,-25.3341068,101.4535074,-25.794,-29.895,-90.13
1578966,-30.8163123,-25.3464714,101.576074,-25.794,-29.862,-90.207
1578974,-30.808415,-25.2942759,101.6805114,-25.773,-29.863,-90.347
1578982,-30.9224639,-25.333092,101.8092833,-25.786,-29.827,-90.429
1578990,-31.0099542,-25.3400588,101.9597456,-25.785,-29.794,-90.559
1578998,-31.0500771,-25.3205374,102.0805019,-25.784,-29.776,-90.7
1579006,-31.1509514,-25.3123939,102.2900051,-25.792,-29.725,-90.898
1579014,-31.2447307,-25.2854545,102.5283854,-25.786,-29.685,-91.107
1579022,-31.3447169,-25.3033229,102.6754241,-25.798,-29.66,-91.185
1579030,-31.3662767,-25.3207506,102.6760791,-25.824,-29.646,-91.148
1579038,-31.3584083,-25.3202492,102.6624726,-25.833,-29.638,-91.125
1579046,-31.340813,-25.3065117,102.6608229,-25.845,-29.628,-91.136
1579054,-31.3487143,-25.3081277,102.6719541,-25.87,-29.614,-91.095
1579062,-31.3532214,-25.2978138,102.7039477,-25.875,-29.612,-91.14
1579070,-31.364094,-25.3141641,102.6870145,-25.879,-29.618,-91.089
1579078,-31.3764008,-25.3320448,102.6692941,-25.897,-29.614,-91.054
1579086,-31.3639886,-25.3220191,102.6688966,-25.892,-29.619,-91.076
1579094,-31.3513426,-25.3106819,102.6710538,-25.87,-29.634,-91.121
1579102,-31.3687851,-25.3199878,102.6825207,-25.864,-29.632,-91.159
1579110,-31.360604,-25.309602,102.6908824,-25.857,-29.636,-91.173
1579118,-31.3565144,-25.306542,102.6901989,-25.856,-29.633,-91.167
1579126,-31.3510892,-25.3033656,102.6872767,-25.856,-29.628,-91.168
1579134,-31.3552972,-25.312345,102.6746739,-25.857,-29.631,-91.138
1579142,-31.3954315,-25.3451269,102.6751217,-25.87,-29.618,-91.123
1579150,-31.3698347,-25.3230129,102.6775875,-25.867,-29.628,-91.13
1579158,-31.369024,-25.3219879,102.6784062,-25.864,-29.629,-91.14
1579166,-31.3687211,-25.3205719,102.6810684,-25.862,-29.628,-91.149
1579174,-31.3583063,-25.3084419,102.6892223,-25.856,-29.632,-91.17
1579182,-31.3645131,-25.3085215,102.7006753,-25.855,-29.629,-91.171
1579190,-31.5564163,-25.3506848,102.9630957,-25.88,-29.56,-91.338
1579198,-31.5857926,-25.2930067,103.149124,-25.859,-29.545,-91.57
1579206,-31.5778193,-25.2679459,103.1914401,-25.848,-29.543,-91.609
1579214,-31.6090235,-25.2984016,103.1800032,-25.866,-29.531,-91.56
1579222,-31.620676,-25.3118915,103.1709177,-25.899,-29.521,-91.501
1579230,-31.6308937,-25.314923,103.1829868,-25.918,-29.505,-91.494
1579238,-31.6342633,-25.3067252,103.2079106,-25.91,-29.511,-91.546
1579246,-31.6756552,-25.2902243,103.322261,-25.891,-29.518,-91.701
1579254,-31.7519323,-25.2979294,103.4458789,-25.884,-29.501,-91.786
1579262,-31.805142,-25.297902,103.5441884,-25.886,-29.479,-91.859
1579270,-31.8442789,-25.2871836,103.6407127,-25.89,-29.464,-91.911
1579278,-31.9246328,-25.3112397,103.733825,-25.905,-29.434,-91.89
1579286,-31.8769925,-25.2795713,103.7182474,-25.904,-29.449,-91.868
1579294,-31.8931215,-25.2972926,103.7076094,-25.902,-29.461,-91.871
1579302,-31.8753066,-25.2831385,103.7070311,-25.888,-29.485,-91.904
1579310,-31.9074217,-25.2930421,103.7435614,-25.89,-29.474,-91.948
1579318,-31.9386409,-25.2884275,103.8113936,-25.882,-29.465,-92.004
1579326,-32.0286729,-25.2917082,103.9689435,-25.872,-29.438,-92.145
1579334,-32.0678957,-25.2710544,104.0875758,-25.851,-29.429,-92.267
1579342,-32.0674956,-25.2637015,104.1035524,-25.851,-29.432,-92.275
1579350,-32.0759214,-25.2498841,104.1503455,-25.846,-29.433,-92.304
1579358,-32.0946976,-25.2605523,104.1603746,-25.838,-29.429,-92.269
1579366,-32.125812,-25.2833719,104.1653031,-25.846,-29.423,-92.219
1579374,-32.158332,-25.2750011,104.243563,-25.836,-29.42,-92.286
1579382,-32.1966795,-25.2614554,104.344093,-25.815,-29.41,-92.4
1579390,-32.2056581,-25.2372501,104.4153816,-25.79,-29.416,-92.508
1579398,-32.2102336,-25.2460339,104.403746,-25.783,-29.427,-92.482
1579406,-32.2385412,-25.2581546,104.4276434,-25.777,-29.422,-92.487
1579414,-32.1519728,-25.2492285,104.2905117,-25.801,-29.431,-92.379
1579422,-32.1845777,-25.2635105,104.3174181,-25.795,-29.429,-92.381
1579430,-32.1922805,-25.2534285,104.3543194,-25.776,-29.436,-92.418
1579438,-32.2130457,-25.2510325,104.3975052,-25.764,-29.436,-92.457
