Frame,Rz,Ry,Rx,Tx,Ty,Tz
1429190,-24.8458524,-25.0133555,89.6026082,-25.758,-30.334,-81.486
1429198,-24.9035873,-25.0971105,89.5420939,-25.808,-30.32,-81.36
1429206,-24.9007511,-25.0883012,89.5561303,-25.794,-30.325,-81.4
1429214,-24.8985715,-25.0822219,89.565292,-25.789,-30.325,-81.424
1429222,-24.8960314,-25.0803718,89.563623,-25.783,-30.33,-81.429
1429230,-24.9116575,-25.096978,89.5615675,-25.781,-30.316,-81.384
1429238,-24.9514455,-25.1764104,89.468962,-25.88,-30.293,-81.163
1429246,-24.9302082,-25.1109708,89.5726109,-25.912,-30.259,-81.331
1429254,-24.9623525,-25.0441527,89.806468,-25.842,-30.286,-81.66
1429262,-25.0625153,-25.1123543,89.8824555,-25.77,-30.358,-81.607
1429270,-25.2563212,-25.2284588,90.0653358,-25.869,-30.35,-81.563
1429278,-25.4007136,-25.1612487,90.5607271,-25.919,-30.314,-82.065
1429286,-25.430057,-25.0576094,90.8733053,-25.869,-30.362,-82.473
1429294,-25.5277564,-25.180627,90.8106322,-25.936,-30.365,-82.299
1429302,-25.5345342,-25.186086,90.8135286,-25.943,-30.362,-82.301
1429310,-25.5051949,-25.1438704,90.8447028,-25.915,-30.371,-82.381
1429318,-25.501817,-25.139029,90.8482525,-25.906,-30.367,-82.391
1429326,-25.5154551,-25.1650526,90.8186959,-25.923,-30.371,-82.334
1429334,-25.5228932,-25.1604439,90.8467971,-25.937,-30.342,-82.375
1429342,-25.5107844,-25.1447103,90.8557046,-25.95,-30.348,-82.374
1429350,-25.6762958,-25.3267074,90.8119716,-26.03,-30.353,-82.004
1429358,-25.7298435,-25.1664312,91.3111321,-25.957,-30.378,-82.523
1429366,-25.7616585,-25.0444421,91.6717689,-25.913,-30.394,-83.038
1429374,-25.8705165,-25.1765773,91.6103929,-25.983,-30.374,-82.934
1429382,-25.8814471,-25.1897102,91.6045773,-25.973,-30.39,-82.928
1429390,-25.9002295,-25.2135306,91.5916542,-25.99,-30.379,-82.878
1429398,-25.895743,-25.2018464,91.6088096,-25.987,-30.365,-82.909
1429406,-25.8537187,-25.1586877,91.6139492,-25.97,-30.379,-82.95
1429414,-25.8655961,-25.1763786,91.5995866,-26.004,-30.369,-82.938
1429422,-25.8571316,-25.1477669,91.6474553,-25.958,-30.384,-82.99
1429430,-26.0146055,-25.2588104,91.7466952,-26.039,-30.375,-82.824
1429438,-26.1648699,-25.2216325,92.1753131,-26.063,-30.365,-83.188
1429446,-26.2187705,-25.1571866,92.4486287,-26.016,-30.381,-83.58
1429454,-26.2601946,-25.2120009,92.4135413,-26.047,-30.383,-83.526
1429462,-26.2772665,-25.2250457,92.4214914,-26.043,-30.384,-83.54
1429470,-26.2730145,-25.2157683,92.4336478,-26.036,-30.382,-83.555
1429478,-26.2682803,-25.2130798,92.4292667,-26.036,-30.379,-83.549
1429486,-26.2706244,-25.2189805,92.4207204,-26.048,-30.364,-83.527
1429494,-26.2036011,-25.1239944,92.4923719,-26.021,-30.39,-83.74
1429502,-26.3570173,-25.2752277,92.4836804,-26.09,-30.366,-83.535
1429510,-26.454994,-25.2299328,92.8098124,-26.055,-30.381,-83.707
1429518,-26.5475881,-25.1805057,93.1329499,-26.038,-30.411,-84.013
1429526,-26.6527394,-25.2343389,93.2412202,-26.059,-30.391,-84.136
1429534,-26.6461619,-25.2215735,93.2564813,-26.069,-30.383,-84.189
1429542,-26.6392037,-25.2180739,93.2491894,-26.071,-30.386,-84.188
1429550,-26.6529546,-25.232455,93.2461113,-26.076,-30.38,-84.182
1429558,-26.6498853,-25.2316933,93.2410639,-26.079,-30.381,-84.175
1429566,-26.6606743,-25.2470767,93.2290547,-26.131,-30.353,-84.168
1429574,-26.714189,-25.246307,93.3498138,-26.17,-30.317,-84.34
1429582,-26.9165047,-25.2817855,93.7144702,-26.202,-30.314,-84.523
1429590,-27.0529331,-25.2041844,94.1959532,-26.136,-30.354,-84.973
1429598,-27.1727285,-25.2572992,94.3338224,-26.138,-30.344,-85.041
1429606,-27.1466952,-25.236605,94.325334,-26.144,-30.349,-85.038
1429614,-27.1543656,-25.246804,94.3182462,-26.145,-30.351,-85.037
1429622,-27.1532638,-25.2432096,94.3242427,-26.137,-30.357,-85.06
1429630,-27.1646142,-25.2533018,94.3254448,-26.138,-30.354,-85.056
1429638,-27.1951176,-25.2899529,94.3064253,-26.176,-30.326,-84.995
1429646,-27.1381964,-25.2131533,94.3616287,-26.154,-30.342,-85.158
1429654,-27.3145052,-25.3490824,94.42851,-26.197,-30.315,-84.956
1429662,-27.4283138,-25.2314294,94.9497021,-26.147,-30.324,-85.439
1429670,-27.5413773,-25.2076717,95.2492532,-26.137,-30.32,-85.796
1429678,-27.5980224,-25.2864118,95.1872906,-26.167,-30.32,-85.625
1429686,-27.6236202,-25.3086898,95.1903751,-26.188,-30.3,-85.637
1429694,-27.5934869,-25.2759077,95.2020349,-26.178,-30.307,-85.691
1429702,-27.5687085,-25.2452522,95.2202799,-26.156,-30.317,-85.75
1429710,-27.5803098,-25.2625078,95.2049594,-26.157,-30.322,-85.721
1429718,-27.6065147,-25.2955555,95.1842288,-26.187,-30.298,-85.669
1429726,-27.5882669,-25.2459156,95.2608005,-26.177,-30.283,-85.827
1429734,-27.6321652,-25.277391,95.2816759,-26.193,-30.287,-85.58
1429742,-27.8557207,-25.2887312,95.7332573,-26.211,-30.261,-85.887
1429750,-28.0357173,-25.2437672,96.220029,-26.212,-30.238,-86.506
1429758,-28.0945181,-25.2614829,96.3029864,-26.199,-30.247,-86.555
1429766,-28.074612,-25.2405557,96.3097192,-26.182,-30.26,-86.609
1429774,-28.1018069,-25.2774311,96.2812336,-26.196,-30.265,-86.545
1429782,-28.1175241,-25.2912884,96.2821424,-26.204,-30.255,-86.538
1429790,-28.0939553,-25.2658619,96.2916002,-26.196,-30.256,-86.572
1429798,-28.0808315,-25.2556592,96.287658,-26.197,-30.258,-86.574
1429806,-28.1456683,-25.3394636,96.2294848,-26.3,-30.206,-86.42
1429814,-28.1001036,-25.2248614,96.4001191,-26.25,-30.206,-86.708
1429822,-28.3063251,-25.2742324,96.718635,-26.247,-30.21,-86.784
1429830,-28.5295409,-25.2580446,97.2218549,-26.248,-30.184,-87.316
1429838,-28.6838264,-25.295372,97.4547497,-26.231,-30.178,-87.453
1429846,-28.6438789,-25.239765,97.5013432,-26.212,-30.174,-87.553
1429854,-28.6371014,-25.245407,97.4742066,-26.206,-30.186,-87.519
1429862,-28.6679851,-25.282959,97.4508283,-26.222,-30.188,-87.467
1429870,-28.678083,-25.2869379,97.4624588,-26.23,-30.181,-87.485
1429878,-28.672615,-25.2747468,97.4794648,-26.245,-30.15,-87.506
1429886,-28.7304552,-25.3358353,97.4571774,-26.342,-30.087,-87.426
1429894,-28.6563618,-25.2157916,97.5829135,-26.246,-30.155,-87.724
1429902,-28.9728756,-25.409857,97.7839052,-26.254,-30.138,-87.469
1429910,-28.9796247,-25.2023091,98.2784835,-26.199,-30.133,-88.184
1429918,-29.0343794,-25.2551205,98.2676108,-26.23,-30.121,-88.123
1429926,-29.0186162,-25.2345729,98.283139,-26.212,-30.115,-88.18
1429934,-29.0651083,-25.2883944,98.2531064,-26.225,-30.113,-88.099
1429942,-29.0685936,-25.2910435,98.2540691,-26.233,-30.115,-88.099
1429950,-29.0387036,-25.2582647,98.2691348,-26.221,-30.118,-88.145
1429958,-29.0477651,-25.2683531,98.2642133,-26.247,-30.088,-88.123
1429966,-29.0432909,-25.2658672,98.2608572,-26.295,-30.059,-88.135
1429974,-29.0460892,-25.2328645,98.3431195,-26.225,-30.088,-88.303
1429982,-29.1711957,-25.2495311,98.5588413,-26.194,-30.099,-88.331
1429990,-29.4155495,-25.265163,99.0161882,-26.26,-30.013,-88.692
1429998,-29.5682811,-25.2563176,99.342918,-26.245,-29.982,-89.017
1430006,-29.5306704,-25.2220473,99.3469728,-26.219,-30.015,-89.032
1430014,-29.5492993,-25.2411346,99.3400735,-26.219,-30.016,-89.021
1430022,-29.5723747,-25.2668524,99.3267443,-26.228,-30.016,-88.976
1430030,-29.581196,-25.2733828,99.3292842,-26.234,-30.005,-88.968
1430038,-29.5503925,-25.2442444,99.335065,-26.219,-30.013,-89.007
1430046,-29.5742918,-25.2696465,99.3241182,-26.231,-29.996,-88.956
1430054,-29.6511354,-25.3216731,99.3574224,-26.256,-29.971,-88.842
1430062,-29.763374,-25.1912914,99.8820033,-26.224,-29.938,-89.378
1430070,-29.9347895,-25.1151031,100.3974768,-26.181,-29.926,-89.979
1430078,-30.1838095,-25.2867709,100.4898992,-26.23,-29.88,-89.856
1430086,-30.1737575,-25.2811564,100.483163,-26.244,-29.875,-89.841
1430094,-30.1057212,-25.2172661,100.4972053,-26.22,-29.875,-89.92
1430102,-30.0858744,-25.2036635,100.4896894,-26.199,-29.892,-89.941
1430110,-30.1229389,-25.2424542,100.4728438,-26.21,-29.9,-89.899
1430118,-30.1427117,-25.2526051,100.4881725,-26.231,-29.884,-89.911
1430126,-30.1735147,-25.2916317,100.4585722,-26.296,-29.834,-89.814
1430134,-30.0141381,-25.0908685,100.6098019,-26.188,-29.879,-90.242
1430142,-30.2830584,-25.2708267,100.7203412,-26.18,-29.859,-89.951
1430150,-30.5140317,-25.2338597,101.2534984,-26.221,-29.776,-90.472
1430158,-30.5810833,-25.180843,101.5048664,-26.2,-29.767,-90.78
1430166,-30.5746492,-25.1846089,101.4837992,-26.191,-29.768,-90.74
1430174,-30.5871929,-25.2038479,101.4636703,-26.187,-29.766,-90.698
1430182,-30.6291126,-25.2522494,101.4330629,-26.21,-29.764,-90.619
1430190,-30.6274443,-25.2445503,101.4475448,-26.217,-29.764,-90.658
1430198,-30.577834,-25.1921329,101.4726098,-26.191,-29.771,-90.732
1430206,-30.6117258,-25.2312334,101.4479091,-26.224,-29.751,-90.671
1430214,-30.5270052,-25.1869526,101.3865304,-26.188,-29.791,-90.637
1430222,-30.5471835,-25.1817379,101.437471,-26.1,-29.834,-90.553
1430230,-30.7528486,-25.2970731,101.5677456,-26.139,-29.773,-90.376
1430238,-30.9673674,-25.2005442,102.1984448,-26.182,-29.678,-91.094
1430246,-31.1148055,-25.1653486,102.5585141,-26.188,-29.612,-91.554
1430254,-31.192352,-25.2290912,102.5586829,-26.181,-29.611,-91.453
1430262,-31.1704766,-25.1971691,102.5905848,-26.175,-29.615,-91.559
1430270,-31.1553548,-25.1799281,102.6016007,-26.164,-29.616,-91.59
1430278,-31.1719093,-25.1957376,102.5965676,-26.166,-29.614,-91.581
1430286,-31.1750403,-25.2058617,102.5792656,-26.17,-29.618,-91.543
1430294,-31.1332285,-25.1553899,102.6161601,-26.161,-29.611,-91.66
1430302,-31.2654514,-25.2514152,102.6451886,-26.227,-29.528,-91.516
1430310,-31.4880246,-25.2568167,103.0496239,-26.275,-29.46,-91.815
1430318,-31.5944829,-25.1437978,103.5060339,-26.231,-29.442,-92.361
1430326,-31.7114555,-25.1531877,103.7012062,-26.161,-29.438,-92.484
1430334,-31.7029235,-25.1420587,103.710878,-26.151,-29.438,-92.509
1430342,-31.7242934,-25.1677397,103.6916765,-26.158,-29.44,-92.459
1430350,-31.7304577,-25.1758166,103.6846153,-26.165,-29.441,-92.442
1430358,-31.7207792,-25.1665138,103.6879838,-26.165,-29.433,-92.455
1430366,-31.7141039,-25.1601007,103.6903013,-26.173,-29.427,-92.475
1430374,-31.7413898,-25.1754048,103.7057482,-26.232,-29.387,-92.496
1430382,-31.7354334,-25.1552338,103.7408295,-26.185,-29.411,-92.546
1430390,-31.9282609,-25.2382228,103.9065521,-26.139,-29.387,-92.356
1430398,-32.0334722,-25.0744848,104.472571,-26.126,-29.325,-93.062
1430406,-32.1643729,-25.1200397,104.6070603,-26.129,-29.282,-93.195
1430414,-32.1859531,-25.145826,104.5875235,-26.126,-29.292,-93.125
1430422,-32.1988186,-25.1426343,104.6181613,-26.135,-29.284,-93.187
1430430,-32.1711707,-25.1202705,104.6188891,-26.122,-29.288,-93.201
1430438,-32.19202,-25.1412748,104.6089102,-26.128,-29.281,-93.169
1430446,-32.2041466,-25.1573489,104.5943318,-26.159,-29.265,-93.126
1430454,-32.2328693,-25.1707725,104.6159155,-26.251,-29.199,-93.15
1430462,-32.0860198,-25.0285895,104.6732838,-26.201,-29.253,-93.397
1430470,-32.2500203,-25.1641669,104.6620491,-26.099,-29.28,-93.104
1430478,-32.4506598,-25.1674775,105.0169786,-26.097,-29.203,-93.258
1430486,-32.6073895,-25.1050346,105.4400519,-26.15,-29.121,-93.803
1430494,-32.6510393,-25.121991,105.4795688,-26.133,-29.118,-93.836
1430502,-32.6120496,-25.0844599,105.4951408,-26.096,-29.13,-93.888
1430510,-32.6415291,-25.1118274,105.4856547,-26.099,-29.128,-93.85
1430518,-32.6436894,-25.1108788,105.4916683,-26.106,-29.126,-93.876
1430526,-32.6303611,-25.0995979,105.4934748,-26.105,-29.13,-93.885
1430534,-32.6693094,-25.1337077,105.4856046,-26.14,-29.102,-93.847
1430542,-32.5786191,-25.0329808,105.5524563,-26.138,-29.095,-94.063
1430550,-32.8379874,-25.1363801,105.7797861,-26.162,-29.012,-94.015
1430558,-33.0424916,-25.0795868,106.2699044,-26.17,-28.942,-94.465
1430566,-33.1990907,-25.0820207,106.5393279,-26.117,-28.909,-94.737
1430574,-33.1674669,-25.049567,106.5573721,-26.071,-28.919,-94.708
1430582,-33.1937481,-25.065151,106.568132,-26.071,-28.914,-94.734
1430590,-33.1866712,-25.0631842,106.5601907,-26.066,-28.929,-94.721
1430598,-33.2064786,-25.0802826,106.5561908,-26.081,-28.919,-94.697
1430606,-33.1735366,-25.0495598,106.5680218,-26.078,-28.907,-94.738
1430614,-33.1833437,-25.0463067,106.5925618,-26.143,-28.849,-94.765
1430622,-33.1740906,-25.0278663,106.6181146,-26.136,-28.865,-94.776
1430630,-33.5238096,-25.1897887,106.8619001,-26.106,-28.803,-94.649
1430638,-33.5351636,-24.9459245,107.431531,-26.062,-28.739,-95.484
1430646,-33.7176258,-25.0282477,107.5599051,-26.051,-28.69,-95.546
1430654,-33.7018833,-25.0249493,107.540294,-26.03,-28.726,-95.488
1430662,-33.7373381,-25.0466584,107.5522775,-26.046,-28.713,-95.493
1430670,-33.7048955,-25.0208787,107.5546455,-26.034,-28.707,-95.509
1430678,-33.6999423,-25.0247962,107.5373036,-26.029,-28.708,-95.475
1430686,-33.7110697,-25.0383873,107.525795,-26.036,-28.712,-95.447
1430694,-33.6575425,-24.9864752,107.5508393,-26.03,-28.711,-95.538
1430702,-33.7695263,-25.0745044,107.5448329,-26.127,-28.621,-95.375
1430710,-33.6637845,-24.9483769,107.6476078,-26.081,-28.653,-95.715
1430718,-33.9503355,-25.0804097,107.8407264,-26.034,-28.604,-95.463
1430726,-34.1121205,-25.0048162,108.2853468,-26.079,-28.505,-95.985
1430734,-34.2867908,-24.9784458,108.6393168,-26.075,-28.417,-96.412
1430742,-34.3166494,-24.9573615,108.7368226,-25.988,-28.442,-96.421
1430750,-34.3727912,-25.0001837,108.7350287,-25.995,-28.437,-96.366
1430758,-34.3681848,-24.9909108,108.7480834,-25.999,-28.431,-96.406
1430766,-34.3244479,-24.956245,108.7524263,-25.982,-28.434,-96.448
1430774,-34.33074,-24.9680029,108.7366089,-25.978,-28.442,-96.412
1430782,-34.4109772,-25.0352455,108.7205343,-26.026,-28.401,-96.301
1430790,-34.312244,-25.0146307,108.6009714,-26.034,-28.427,-96.215
1430798,-34.3707576,-24.9743312,108.789567,-26.13,-28.321,-96.513
1430806,-34.6375081,-25.0608894,109.041416,-26.076,-28.263,-96.642
1430814,-34.7627927,-24.9794133,109.4310911,-26.046,-28.206,-96.921
1430822,-34.8273625,-24.8887437,109.7403261,-26.037,-28.147,-97.295
1430830,-35.0020699,-24.9287762,109.938044,-25.997,-28.098,-97.345
1430838,-35.0745115,-24.94455,110.0214665,-25.97,-28.096,-97.398
1430846,-35.0597172,-24.9393945,110.0087589,-25.961,-28.111,-97.379
1430854,-35.0282535,-24.9140107,110.0138642,-25.95,-28.122,-97.43
1430862,-35.0185194,-24.9050362,110.0179481,-25.937,-28.119,-97.441
1430870,-35.0163233,-24.9058186,110.0126065,-25.941,-28.124,-97.429
1430878,-35.084475,-24.9656994,109.9906536,-26.013,-28.068,-97.301
1430886,-35.0579682,-24.9219665,110.0447435,-26.052,-28.019,-97.411
1430894,-35.1629558,-24.8525411,110.3708617,-26.014,-27.965,-97.864
1430902,-35.4622795,-24.9098499,110.7281984,-25.967,-27.884,-97.873
1430910,-35.6475042,-24.9398983,110.9592558,-25.979,-27.827,-98.087
1430918,-35.6005403,-24.8985331,110.9756396,-25.911,-27.851,-98.081
1430926,-35.5195116,-24.82915,110.9996204,-25.875,-27.866,-98.202
1430934,-35.5782962,-24.8750069,110.9921497,-25.881,-27.862,-98.147
1430942,-35.5844564,-24.8807748,110.9892335,-25.892,-27.872,-98.148
1430950,-35.5633185,-24.8646196,110.9911705,-25.89,-27.871,-98.176
1430958,-35.5412028,-24.8501773,110.9877357,-25.88,-27.874,-98.184
1430966,-35.5115535,-24.8647178,110.9077792,-25.907,-27.873,-98.085
1430974,-35.6065717,-24.9119047,110.9556633,-25.925,-27.84,-98.064
1430982,-35.5616189,-24.8584577,111.0021253,-25.895,-27.855,-98.179
1430990,-35.6708149,-24.8207813,111.2606823,-25.809,-27.802,-98.342
1430998,-35.979411,-24.9294413,111.5110818,-25.886,-27.666,-98.3
1431006,-36.1266407,-24.8579586,111.9012832,-25.915,-27.562,-98.744
1431014,-36.2183981,-24.799946,112.1734493,-25.86,-27.509,-99.082
1431022,-36.2104869,-24.7579318,112.2538569,-25.797,-27.524,-99.184
1431030,-36.2816595,-24.8123529,112.2451191,-25.818,-27.522,-99.116
1431038,-36.3089934,-24.8320544,112.2444212,-25.84,-27.516,-99.104
1431046,-36.2495372,-24.7893594,112.2455932,-25.822,-27.521,-99.145
1431054,-36.2297086,-24.7794688,112.2363854,-25.804,-27.526,-99.126
1431062,-36.2862705,-24.8079438,112.2620553,-25.842,-27.499,-99.169
1431070,-36.3437806,-24.8198689,112.3256138,-25.826,-27.484,-99.177
1431078,-36.6056626,-24.8632472,112.6372602,-25.807,-27.368,-99.075
1431086,-36.744981,-24.7265254,113.1524707,-25.807,-27.248,-99.813
1431094,-36.9548811,-24.7776765,113.3617862,-25.76,-27.167,-99.926
1431102,-36.8837627,-24.714801,113.3909848,-25.727,-27.195,-100.019
1431110,-36.9243814,-24.7404169,113.3968648,-25.74,-27.191,-100.008
1431118,-36.9180753,-24.7381131,113.3922827,-25.75,-27.192,-100.007
1431126,-36.9210864,-24.7464665,113.3785647,-25.746,-27.181,-99.964
1431134,-36.8990053,-24.7318724,113.3768261,-25.74,-27.179,-99.969
1431142,-36.9045941,-24.7542284,113.336335,-25.773,-27.163,-99.879
1431150,-36.864676,-24.6478135,113.5089765,-25.762,-27.138,-100.234
1431158,-37.1264891,-24.6586389,113.8836139,-25.716,-27.03,-100.406
1431166,-37.47084,-24.7348318,114.235993,-25.773,-26.893,-100.578
1431174,-37.5116003,-24.7436232,114.2778974,-25.766,-26.867,-100.574
1431182,-37.4241538,-24.6924679,114.2583745,-25.708,-26.885,-100.628
1431190,-37.3811286,-24.6642194,114.2554783,-25.679,-26.908,-100.674
1431198,-37.4291527,-24.6928063,114.2651347,-25.694,-26.919,-100.683
1431206,-37.4587099,-24.7115295,114.2686099,-25.716,-26.918,-100.687
1431214,-37.3959183,-24.6679362,114.2695641,-25.711,-26.913,-100.717
1431222,-37.3563698,-24.6922992,114.1569321,-25.721,-26.921,-100.563
1431230,-37.3883335,-24.6764355,114.2396126,-25.707,-26.91,-100.65
1431238,-37.6306141,-24.6986527,114.553544,-25.627,-26.823,-100.732
1431246,-37.8709941,-24.7023267,114.9021872,-25.747,-26.67,-101.034
1431254,-37.904138,-24.6836962,114.9915578,-25.718,-26.606,-101.153
1431262,-37.8270249,-24.6612171,114.9264823,-25.649,-26.659,-101.102
1431270,-37.8401587,-24.6690432,114.9288936,-25.66,-26.679,-101.15
1431278,-37.8141921,-24.6453887,114.9419144,-25.661,-26.701,-101.215
1431286,-37.8217509,-24.6432723,114.9576936,-25.657,-26.689,-101.238
1431294,-37.8199649,-24.6528868,114.9341495,-25.685,-26.679,-101.2
1431302,-37.7672194,-24.6123519,114.9442895,-25.706,-26.652,-101.22
1431310,-37.9895072,-24.6784779,115.1286372,-25.669,-26.566,-101.22
1431318,-38.245892,-24.6305682,115.6077093,-25.692,-26.42,-101.619
1431326,-38.3949203,-24.6057725,115.8778171,-25.672,-26.356,-101.917
1431334,-38.4469161,-24.6300217,115.9007206,-25.617,-26.343,-101.821
1431342,-38.3825137,-24.5906671,115.8924913,-25.601,-26.363,-101.866
1431350,-38.3895867,-24.593954,115.8956329,-25.595,-26.372,-101.873
1431358,-38.3778168,-24.580608,115.907435,-25.596,-26.379,-101.928
1431366,-38.369013,-24.5740994,115.9087546,-25.593,-26.379,-101.924
1431374,-38.4278159,-24.6086011,115.9193351,-25.644,-26.329,-101.886
1431382,-38.3912584,-24.5746444,115.9397998,-25.694,-26.292,-101.943
1431390,-38.6905591,-24.6373257,116.2360207,-25.622,-26.185,-102.073
1431398,-38.8516866,-24.5247058,116.7086939,-25.593,-26.072,-102.537
1431406,-38.9809454,-24.547708,116.8429447,-25.57,-26.035,-102.631
1431414,-38.9303454,-24.526377,116.8169632,-25.534,-26.054,-102.57
1431422,-38.9770251,-24.5605018,116.8099091,-25.548,-26.043,-102.564
1431430,-38.9272425,-24.5324447,116.7995113,-25.535,-26.062,-102.581
1431438,-38.9483984,-24.5486826,116.7946613,-25.539,-26.063,-102.563
1431446,-38.9237156,-24.5265743,116.8071217,-25.543,-26.049,-102.601
1431454,-39.0211662,-24.5782222,116.834472,-25.637,-25.967,-102.571
1431462,-38.8777753,-24.5199459,116.7560694,-25.548,-26.066,-102.544
1431470,-39.0558259,-24.5684103,116.9046071,-25.479,-26.006,-102.428
1431478,-39.3131066,-24.5517852,117.3027012,-25.53,-25.83,-102.681
1431486,-39.3741652,-24.4383982,117.6308048,-25.501,-25.791,-103.209
1431494,-39.5327488,-24.5444206,117.6253223,-25.473,-25.756,-103.074
1431502,-39.4783235,-24.5189282,117.6039184,-25.494,-25.753,-103.128
1431510,-39.4292778,-24.4839729,117.6102147,-25.472,-25.763,-103.179
1431518,-39.432934,-24.4858893,117.6112184,-25.462,-25.763,-103.17
1431526,-39.4575027,-24.5078884,117.5984706,-25.485,-25.766,-103.15
1431534,-39.4660727,-24.5121544,117.6013074,-25.523,-25.74,-103.152
1431542,-39.4758377,-24.5313479,117.573935,-25.563,-25.688,-103.05
1431550,-39.7230494,-24.6255704,117.7168248,-25.558,-25.598,-103.097
1431558,-39.6736265,-24.3995802,118.1297394,-25.447,-25.556,-103.525
1431566,-40.0023454,-24.391014,118.5995116,-25.47,-25.37,-103.989
1431574,-40.3283573,-24.4784949,118.8572947,-25.451,-25.254,-104.017
1431582,-40.2767731,-24.4499291,118.8478608,-25.446,-25.283,-104.054
1431590,-40.2315775,-24.4283522,118.8322771,-25.415,-25.288,-104.056
1431598,-40.1909191,-24.4058462,118.8248019,-25.39,-25.304,-104.066
1431606,-40.2289623,-24.4306035,118.8239608,-25.406,-25.306,-104.056
1431614,-40.2474405,-24.4416546,118.8256176,-25.419,-25.305,-104.072
1431622,-40.2342804,-24.4358322,118.8200997,-25.428,-25.304,-104.08
1431630,-40.2124574,-24.4514638,118.757376,-25.433,-25.293,-103.957
1431638,-40.4866598,-24.5129995,118.9982007,-25.47,-25.144,-104.051
1431646,-40.5494934,-24.3905309,119.3409968,-25.347,-25.103,-104.315
1431654,-40.7516927,-24.3444218,119.7083206,-25.334,-24.953,-104.697
1431662,-41.0111039,-24.4116964,119.9108073,-25.373,-24.859,-104.868
1431670,-40.9422992,-24.3701763,119.9070087,-25.34,-24.884,-104.854
1431678,-40.9683271,-24.3949861,119.8893336,-25.338,-24.866,-104.788
1431686,-40.9246277,-24.3699227,119.8841585,-25.322,-24.877,-104.807
1431694,-40.9266058,-24.3676019,119.8916532,-25.319,-24.884,-104.836
1431702,-40.9282433,-24.3672763,119.8945044,-25.326,-24.896,-104.868
1431710,-41.007212,-24.418298,119.8918204,-25.372,-24.85,-104.797
1431718,-40.9935979,-24.4193931,119.8715311,-25.411,-24.821,-104.736
1431726,-41.0100311,-24.394909,119.9446042,-25.387,-24.803,-104.847
1431734,-41.1370369,-24.3654442,120.1736901,-25.235,-24.757,-104.77
1431742,-41.3324663,-24.2874589,120.5927732,-25.239,-24.595,-105.268
1431750,-41.5944824,-24.281541,120.9451455,-25.265,-24.466,-105.687
1431758,-41.780098,-24.3892937,120.9602458,-25.265,-24.43,-105.512
1431766,-41.6633245,-24.3241554,120.94522,-25.261,-24.441,-105.564
1431774,-41.6194719,-24.298577,120.9419031,-25.233,-24.446,-105.576
1431782,-41.6298641,-24.3041009,120.9438093,-25.234,-24.452,-105.583
1431790,-41.6442871,-24.315472,120.938737,-25.25,-24.461,-105.581
1431798,-41.6256374,-24.3024103,120.9418753,-25.256,-24.462,-105.621
1431806,-41.6032601,-24.2893507,120.940199,-25.242,-24.46,-105.617
1431814,-41.6493827,-24.3266009,120.9221354,-25.259,-24.439,-105.538
1431822,-41.6340738,-24.3046547,120.94809,-25.252,-24.446,-105.59
1431830,-41.8349331,-24.3452429,121.1222019,-25.233,-24.327,-105.516
1431838,-42.0905955,-24.2929275,121.5572725,-25.247,-24.12,-105.865
1431846,-42.4852693,-24.2684873,122.106114,-25.249,-23.899,-106.425
1431854,-42.6213548,-24.2062689,122.4044593,-25.152,-23.844,-106.681
1431862,-42.6880209,-24.2263711,122.4461413,-25.159,-23.813,-106.677
1431870,-42.7018649,-24.2357716,122.4440411,-25.164,-23.801,-106.65
1431878,-42.6949995,-24.2358732,122.435288,-25.159,-23.799,-106.628
1431886,-42.6669627,-24.222305,122.4282866,-25.148,-23.809,-106.636
1431894,-42.6493822,-24.2132352,122.4250504,-25.148,-23.819,-106.66
1431902,-42.6578697,-24.218053,122.4257094,-25.149,-23.824,-106.653
1431910,-42.6360965,-24.2490355,122.3348217,-25.179,-23.815,-106.52
1431918,-42.6373124,-24.2118641,122.4128324,-25.165,-23.811,-106.637
1431926,-43.067243,-24.2654621,122.8352892,-25.178,-23.543,-106.749
1431934,-43.36181,-24.157165,123.4167138,-25.189,-23.315,-107.399
1431942,-43.5865143,-24.1621239,123.6788062,-25.104,-23.234,-107.523
1431950,-43.5991942,-24.1538698,123.7108865,-25.092,-23.238,-107.57
1431958,-43.578417,-24.1420482,123.7098569,-25.079,-23.244,-107.573
1431966,-43.5671478,-24.1402526,123.6999082,-25.071,-23.243,-107.548
1431974,-43.6108678,-24.1698379,123.6925125,-25.081,-23.23,-107.515
1431982,-43.5637444,-24.1460856,123.6839337,-25.076,-23.248,-107.533
1431990,-43.5487829,-24.1332731,123.6919355,-25.081,-23.245,-107.566
1431998,-43.6473195,-24.2013479,123.6724737,-25.13,-23.161,-107.394
1432006,-43.536482,-24.1332141,123.6771974,-25.076,-23.241,-107.525
1432014,-43.5855632,-24.1358894,123.7310052,-25.069,-23.217,-107.553
1432022,-44.0693688,-24.1231636,124.3357796,-25.023,-22.94,-107.921
1432030,-44.2241811,-24.0962225,124.5734432,-25.02,-22.832,-108.218
1432038,-44.1479366,-24.0573578,124.5618117,-24.966,-22.85,-108.167
1432046,-44.272592,-24.1362354,124.5499318,-25.019,-22.82,-108.098
1432054,-44.2393314,-24.1285583,124.5261393,-25.022,-22.839,-108.091
1432062,-44.2073886,-24.1099519,124.5259201,-25.007,-22.845,-108.128
