Frame,Rz,Ry,Rx,Tx,Ty,Tz
411894,-26.6809382,-24.6403693,94.709291,-22.547,-23.369,-82.112
411902,-26.679691,-24.6384298,94.711159,-22.543,-23.369,-82.117
411910,-26.6785245,-24.6368843,94.7122644,-22.539,-23.37,-82.122
411918,-26.6791309,-24.6373676,94.7124553,-22.537,-23.369,-82.124
411926,-26.6797587,-24.637865,94.7126595,-22.536,-23.369,-82.126
411934,-26.6777314,-24.6355864,94.7136071,-22.531,-23.371,-82.132
411942,-26.6772411,-24.6348598,94.7142557,-22.529,-23.372,-82.135
411950,-26.6778205,-24.6352573,94.7145918,-22.527,-23.372,-82.137
411958,-26.6784114,-24.6356672,94.7149234,-22.526,-23.372,-82.138
411966,-26.6761553,-24.6326558,94.7171156,-22.521,-23.373,-82.145
411974,-26.6763272,-24.6328029,94.7171452,-22.521,-23.373,-82.146
411982,-26.6764808,-24.6329247,94.7171949,-22.521,-23.373,-82.148
411990,-26.676666,-24.6328107,94.7178787,-22.52,-23.373,-82.149
411998,-26.6769592,-24.6327878,94.7185842,-22.52,-23.372,-82.151
412006,-26.6763013,-24.6319077,94.7192281,-22.519,-23.373,-82.153
412014,-26.6760066,-24.6313099,94.7200037,-22.517,-23.373,-82.154
412022,-26.6747726,-24.6297521,94.7209893,-22.515,-23.373,-82.156
412030,-26.6743977,-24.6293419,94.721138,-22.514,-23.373,-82.156
412038,-26.6725526,-24.6269434,94.7227778,-22.512,-23.372,-82.158
412046,-26.6711396,-24.6252389,94.7237172,-22.511,-23.37,-82.156
412054,-26.6713151,-24.6255658,94.7233249,-22.512,-23.369,-82.151
412062,-26.6701575,-24.6244738,94.7233668,-22.509,-23.369,-82.149
412070,-26.6711377,-24.6258878,94.7221611,-22.508,-23.37,-82.144
412078,-26.6680042,-24.622587,94.7230986,-22.503,-23.372,-82.145
412086,-26.6620468,-24.6160791,94.7254377,-22.494,-23.376,-82.149
412094,-26.6574093,-24.6119476,94.725023,-22.486,-23.382,-82.146
412102,-26.6534116,-24.6085668,94.724233,-22.478,-23.388,-82.144
412110,-26.6462897,-24.6009673,94.726599,-22.466,-23.397,-82.148
412118,-26.6396173,-24.592526,94.7319816,-22.453,-23.407,-82.155
412126,-26.6322121,-24.5817681,94.7412875,-22.438,-23.418,-82.169
412134,-26.6707476,-24.5922017,94.8019093,-22.438,-23.437,-82.158
412142,-26.6918201,-24.5944812,94.8432145,-22.458,-23.425,-82.157
412150,-26.7355746,-24.6082028,94.9073542,-22.49,-23.404,-82.186
412158,-26.8073961,-24.621709,95.0339001,-22.517,-23.388,-82.263
412166,-26.9166913,-24.6462397,95.2162035,-22.557,-23.388,-82.338
412174,-27.1214451,-24.7072401,95.5194748,-22.635,-23.366,-82.488
412182,-27.3155153,-24.6987275,95.9619186,-22.642,-23.361,-82.837
412190,-27.4411548,-24.6802325,96.2775977,-22.639,-23.393,-83.118
412198,-27.4765524,-24.6894837,96.3318814,-22.665,-23.403,-83.162
412206,-27.4886975,-24.7095936,96.3102057,-22.689,-23.401,-83.108
412214,-27.5074142,-24.7278482,96.3071073,-22.701,-23.394,-83.088
412222,-27.5020693,-24.72214,96.3091685,-22.699,-23.392,-83.093
412230,-27.5068211,-24.7274078,96.3068773,-22.703,-23.393,-83.089
412238,-27.5059567,-24.7252557,96.310131,-22.713,-23.384,-83.096
412246,-27.5112097,-24.7231861,96.3263532,-22.731,-23.347,-83.115
412254,-27.4431536,-24.6762694,96.2913434,-22.67,-23.408,-83.121
412262,-27.5104133,-24.7480519,96.2655718,-22.72,-23.398,-82.93
412270,-27.5467299,-24.7519225,96.3344826,-22.726,-23.388,-82.91
412278,-27.6753552,-24.7692405,96.5691671,-22.759,-23.355,-82.998
412286,-27.8636512,-24.7754926,96.9556807,-22.801,-23.321,-83.343
412294,-27.9565359,-24.7163632,97.29275,-22.755,-23.339,-83.751
412302,-28.0402933,-24.7985522,97.2750519,-22.807,-23.348,-83.677
412310,-28.0553784,-24.8123148,97.2743352,-22.813,-23.338,-83.658
412318,-28.0336563,-24.7868413,97.2887478,-22.797,-23.343,-83.695
412326,-28.0196944,-24.7713679,97.2958945,-22.787,-23.345,-83.716
412334,-28.0142089,-24.7673041,97.2939321,-22.787,-23.344,-83.721
412342,-28.0379847,-24.7892868,97.2920965,-22.823,-23.309,-83.704
412350,-28.0817029,-24.8286541,97.2912209,-22.905,-23.262,-83.683
412358,-28.0840947,-24.812643,97.3340918,-22.876,-23.277,-83.722
412366,-28.1149529,-24.7994927,97.4301487,-22.846,-23.326,-83.659
412374,-28.3385153,-24.8449554,97.7913313,-22.904,-23.283,-83.853
412382,-28.5165401,-24.8099206,98.2442637,-22.883,-23.261,-84.278
412390,-28.5797203,-24.8488881,98.2832613,-22.908,-23.286,-84.313
412398,-28.5700827,-24.8428748,98.2774841,-22.898,-23.304,-84.302
412406,-28.5595893,-24.8276168,98.2917159,-22.891,-23.303,-84.341
412414,-28.5471625,-24.8137449,98.2986891,-22.882,-23.304,-84.363
412422,-28.5498749,-24.8187255,98.2925626,-22.885,-23.305,-84.358
412430,-28.566485,-24.8360919,98.2860173,-22.901,-23.296,-84.327
412438,-28.5907909,-24.8662647,98.2652514,-22.947,-23.28,-84.284
412446,-28.6372351,-24.8895674,98.3064048,-22.937,-23.264,-84.282
412454,-28.6057006,-24.8115629,98.4249125,-22.857,-23.315,-84.334
412462,-28.8231125,-24.8862011,98.6967597,-22.957,-23.259,-84.443
412470,-29.0298355,-24.8519506,99.1994002,-22.953,-23.224,-84.913
412478,-29.1184877,-24.8739664,99.3277755,-22.954,-23.253,-85.007
412486,-29.1165078,-24.8744364,99.3226578,-22.955,-23.256,-84.995
412494,-29.1118335,-24.8694174,99.3249532,-22.953,-23.253,-85.001
412502,-29.0990181,-24.8564801,99.3293183,-22.941,-23.256,-85.023
412510,-29.0982925,-24.8589046,99.3221547,-22.94,-23.262,-85.017
412518,-29.1227841,-24.8808042,99.3204475,-22.971,-23.235,-84.985
412526,-29.1642108,-24.9220137,99.3078107,-23.052,-23.198,-84.92
412534,-29.1801199,-24.884073,99.4289142,-23,-23.19,-85.066
412542,-29.203587,-24.8543866,99.5459947,-22.942,-23.267,-85.022
412550,-29.5243445,-24.9735726,99.9118642,-23.079,-23.175,-85.208
412558,-29.7450124,-24.9343211,100.442689,-23.076,-23.133,-85.702
412566,-29.7477119,-24.8816229,100.5710664,-23.012,-23.189,-85.843
412574,-29.7539367,-24.8926078,100.5577376,-23.014,-23.191,-85.805
412582,-29.778285,-24.9190555,100.5442119,-23.025,-23.192,-85.776
412590,-29.7775172,-24.918486,100.5440209,-23.024,-23.196,-85.774
412598,-29.8039545,-24.9498599,100.5231693,-23.057,-23.185,-85.693
412606,-29.8156824,-24.9590282,100.5249987,-23.108,-23.146,-85.657
412614,-29.8753294,-24.9538606,100.6548502,-23.161,-23.089,-85.823
412622,-29.8981318,-24.9119362,100.7975262,-23.047,-23.134,-85.958
412630,-30.0723612,-25.0088209,100.9144217,-23.091,-23.143,-85.79
412638,-30.3187185,-25.0046177,101.4047382,-23.148,-23.082,-86.176
412646,-30.4307313,-24.924317,101.8080996,-23.082,-23.073,-86.598
412654,-30.4251314,-24.9234896,101.7991982,-23.09,-23.084,-86.602
412662,-30.4231086,-24.9299084,101.7803794,-23.084,-23.089,-86.58
412670,-30.439356,-24.9508972,101.7630544,-23.087,-23.095,-86.548
412678,-30.4773492,-24.988263,101.7497733,-23.12,-23.083,-86.49
412686,-30.4866517,-25.0093483,101.718877,-23.196,-23.051,-86.374
412694,-30.5338117,-25.0145174,101.7978496,-23.281,-22.975,-86.528
412702,-30.5963982,-25.0002088,101.9514155,-23.174,-22.988,-86.704
412710,-30.6690034,-24.9935426,102.1062096,-23.124,-23.038,-86.663
412718,-30.91503,-24.9991961,102.5626398,-23.176,-22.97,-87.017
412726,-31.0970053,-24.9930726,102.9213373,-23.159,-22.953,-87.302
412734,-31.1190724,-25.0026908,102.9407825,-23.156,-22.977,-87.296
412742,-31.1060425,-24.9914077,102.9422294,-23.146,-22.982,-87.308
412750,-31.0859778,-24.9740222,102.9444852,-23.136,-22.987,-87.332
412758,-31.094703,-24.9828958,102.940473,-23.138,-22.984,-87.318
412766,-31.1032347,-24.9900725,102.9400123,-23.148,-22.972,-87.3
412774,-31.0604314,-24.9379427,102.9795839,-23.166,-22.946,-87.399
412782,-31.2299308,-25.052655,103.034381,-23.204,-22.927,-87.244
412790,-31.424022,-25.0391974,103.4287246,-23.182,-22.924,-87.471
412798,-31.6298729,-24.9783555,103.9510406,-23.157,-22.865,-87.998
412806,-31.7158947,-25.0258329,104.0010134,-23.178,-22.87,-87.969
412814,-31.7369089,-25.0446204,103.9967099,-23.182,-22.864,-87.939
412822,-31.7129362,-25.0238903,104.0000085,-23.174,-22.871,-87.966
412830,-31.701117,-25.0129516,104.0032855,-23.168,-22.871,-87.983
412838,-31.6998302,-25.0113887,104.0044961,-23.175,-22.858,-87.984
412846,-31.6796082,-24.9895573,104.0172664,-23.193,-22.847,-88.018
412854,-31.7383925,-25.0421392,104.0051339,-23.168,-22.868,-87.883
412862,-31.8183542,-25.0396228,104.158173,-23.126,-22.891,-87.873
412870,-32.0796317,-25.030921,104.6563174,-23.18,-22.799,-88.3
412878,-32.1815616,-24.9718297,104.976762,-23.159,-22.77,-88.683
412886,-32.2497299,-25.0437828,104.9358599,-23.178,-22.772,-88.555
412894,-32.2390261,-25.0345066,104.9376525,-23.178,-22.765,-88.564
412902,-32.2290383,-25.028014,104.9343858,-23.176,-22.766,-88.568
412910,-32.2528649,-25.0509388,104.9252045,-23.185,-22.763,-88.538
412918,-32.2598978,-25.0579232,104.9220009,-23.201,-22.748,-88.529
412926,-32.2607082,-25.049533,104.9426119,-23.259,-22.704,-88.564
412934,-32.2803189,-25.0734839,104.9234682,-23.214,-22.734,-88.451
412942,-32.2800025,-25.0501152,104.9761961,-23.123,-22.809,-88.377
412950,-32.6297476,-25.1271658,105.4297734,-23.225,-22.697,-88.607
412958,-32.8945536,-25.0228297,106.1375646,-23.202,-22.584,-89.345
412966,-33.0573129,-25.0361797,106.3943366,-23.174,-22.581,-89.511
412974,-33.0920923,-25.059757,106.4020506,-23.199,-22.576,-89.488
412982,-33.1120801,-25.0811039,106.3888315,-23.207,-22.581,-89.451
412990,-33.1155689,-25.0836812,106.3891256,-23.208,-22.585,-89.45
412998,-33.1083405,-25.0767588,106.3920985,-23.213,-22.579,-89.456
413006,-33.1412022,-25.1002741,106.3965849,-23.273,-22.53,-89.445
413014,-33.1349183,-25.0406151,106.520586,-23.264,-22.503,-89.623
413022,-33.3937858,-25.098642,106.8414963,-23.249,-22.494,-89.647
413030,-33.6397948,-25.0347908,107.4112875,-23.237,-22.415,-90.232
413038,-33.791776,-25.0599773,107.6156666,-23.215,-22.422,-90.267
413046,-33.8712438,-25.1255042,107.6044394,-23.246,-22.405,-90.2
413054,-33.8258013,-25.086313,107.6147178,-23.231,-22.412,-90.259
413062,-33.8094316,-25.0709182,107.6213013,-23.226,-22.404,-90.293
413070,-33.8203735,-25.0842757,107.6100037,-23.232,-22.405,-90.266
413078,-33.8766543,-25.1290798,107.6056657,-23.279,-22.369,-90.213
413086,-33.9044647,-25.1495879,107.6071906,-23.35,-22.32,-90.17
413094,-33.9747072,-25.1577295,107.7088217,-23.41,-22.272,-90.275
413102,-34.1155866,-25.1138174,108.0466982,-23.362,-22.262,-90.591
413110,-34.1002491,-25.0488349,108.1664052,-23.26,-22.323,-90.672
413118,-34.2045234,-25.1364461,108.1465947,-23.282,-22.294,-90.565
413126,-34.1885493,-25.1277681,108.1390028,-23.271,-22.312,-90.568
413134,-34.1865631,-25.1250603,108.1417036,-23.264,-22.312,-90.571
413142,-34.1754784,-25.1148238,108.1458688,-23.259,-22.315,-90.592
413150,-34.1588312,-25.1010047,108.1486487,-23.253,-22.318,-90.611
413158,-34.1591937,-25.1016693,108.1477735,-23.258,-22.313,-90.609
413166,-34.1271295,-25.0990898,108.0992582,-23.277,-22.314,-90.572
413174,-34.1861052,-25.1284434,108.1333579,-23.284,-22.305,-90.575
413182,-34.2481526,-25.1648207,108.1568612,-23.261,-22.3,-90.591
413190,-34.2886578,-25.1277507,108.3080438,-23.214,-22.294,-90.586
413198,-34.6369683,-25.1662705,108.8056395,-23.335,-22.129,-90.898
413206,-34.8463411,-25.0863639,109.3307395,-23.309,-22.072,-91.391
413214,-35.0078044,-25.145425,109.4654981,-23.273,-22.082,-91.405
413222,-35.0222584,-25.1613962,109.4538204,-23.281,-22.085,-91.366
413230,-35.0087434,-25.1497438,109.457459,-23.27,-22.09,-91.386
413238,-34.9843179,-25.1297607,109.4616546,-23.26,-22.092,-91.416
413246,-34.9711703,-25.1209014,109.4597033,-23.256,-22.098,-91.427
413254,-34.9986268,-25.1459455,109.4492575,-23.265,-22.094,-91.389
413262,-35.066403,-25.1968125,109.447818,-23.312,-22.047,-91.337
413270,-34.9922875,-25.1212692,109.4936121,-23.3,-22.055,-91.474
413278,-35.1759754,-25.2027993,109.6140662,-23.241,-22.07,-91.273
413286,-35.4389784,-25.1569149,110.1434221,-23.254,-21.968,-91.654
413294,-35.7832829,-25.1319534,110.7525125,-23.279,-21.82,-92.251
413302,-35.8154348,-25.1207853,110.8284877,-23.248,-21.841,-92.272
413310,-35.8652653,-25.1633408,110.8144121,-23.263,-21.838,-92.213
413318,-35.8755347,-25.1728246,110.809949,-23.269,-21.841,-92.203
413326,-35.8634734,-25.1632612,110.8117281,-23.26,-21.849,-92.212
413334,-35.8418333,-25.1464866,110.8140802,-23.254,-21.85,-92.232
413342,-35.8356503,-25.1387815,110.8211606,-23.252,-21.84,-92.248
413350,-35.8304865,-25.1287973,110.8348874,-23.252,-21.834,-92.295
413358,-35.8691265,-25.1750116,110.79492,-23.226,-21.863,-92.039
413366,-36.0725462,-25.2450765,110.9648054,-23.261,-21.797,-91.951
413374,-36.3170315,-25.1581837,111.5408439,-23.317,-21.653,-92.598
413382,-36.5386398,-25.1511169,111.9029861,-23.295,-21.584,-92.943
413390,-36.5314813,-25.1524846,111.8888428,-23.254,-21.618,-92.892
413398,-36.5567354,-25.1760814,111.876704,-23.267,-21.619,-92.859
413406,-36.5655233,-25.1832611,111.8747344,-23.267,-21.625,-92.849
413414,-36.5776152,-25.1928812,111.8725908,-23.269,-21.622,-92.841
413422,-36.5456191,-25.1669739,111.8792531,-23.258,-21.628,-92.878
413430,-36.5497904,-25.1665195,111.8867447,-23.264,-21.607,-92.883
413438,-36.4913133,-25.1120758,111.9144818,-23.263,-21.608,-93.019
413446,-36.6218538,-25.2130295,111.897536,-23.229,-21.623,-92.799
413454,-36.7867311,-25.1967108,112.1887496,-23.226,-21.561,-92.885
413462,-37.2141764,-25.2037636,112.8295938,-23.332,-21.357,-93.449
413470,-37.4304338,-25.1816338,113.2057309,-23.279,-21.326,-93.696
413478,-37.4590614,-25.1679635,113.2785235,-23.26,-21.318,-93.753
413486,-37.4676026,-25.175237,113.2757139,-23.259,-21.315,-93.74
413494,-37.4827678,-25.1885949,113.2697719,-23.266,-21.314,-93.722
413502,-37.4805364,-25.1897469,113.2639166,-23.261,-21.323,-93.711
413510,-37.4850509,-25.1926309,113.2645075,-23.264,-21.316,-93.712
413518,-37.5012447,-25.2064544,113.2591223,-23.279,-21.31,-93.676
413526,-37.5109508,-25.1998305,113.2880565,-23.249,-21.325,-93.678
413534,-37.6066133,-25.1801043,113.4746439,-23.191,-21.322,-93.71
413542,-37.9088259,-25.1535495,113.9836336,-23.213,-21.183,-94.167
413550,-38.1736128,-25.1937903,114.2894255,-23.249,-21.082,-94.342
413558,-38.1941662,-25.1930034,114.3214112,-23.248,-21.079,-94.347
413566,-38.177341,-25.1807484,114.3228517,-23.246,-21.082,-94.361
413574,-38.17466,-25.1785947,114.3235117,-23.246,-21.082,-94.361
413582,-38.1719796,-25.1764378,114.3241797,-23.246,-21.082,-94.362
413590,-38.1796308,-25.1829183,114.32158,-23.252,-21.081,-94.348
413598,-38.1443645,-25.1554045,114.3285221,-23.26,-21.075,-94.402
413606,-38.3218317,-25.2232966,114.4444164,-23.298,-21.011,-94.412
413614,-38.5974781,-25.2134432,114.8682149,-23.309,-20.895,-94.63
413622,-38.7114891,-25.1238653,115.2244027,-23.27,-20.856,-95.024
413630,-38.8319031,-25.1812402,115.2762255,-23.252,-20.851,-94.936
413638,-38.8708319,-25.2047173,115.2824683,-23.257,-20.836,-94.923
413646,-38.8321156,-25.1753862,115.2889738,-23.244,-20.845,-94.962
413654,-38.8144149,-25.1610038,115.2940229,-23.24,-20.849,-94.979
413662,-38.8211601,-25.1670637,115.2908666,-23.25,-20.85,-94.973
413670,-38.8659209,-25.1940965,115.2979465,-23.301,-20.806,-94.948
413678,-38.7569483,-25.1077857,115.3243572,-23.305,-20.821,-95.075
413686,-39.0424856,-25.2235441,115.4891952,-23.244,-20.794,-94.871
413694,-39.318627,-25.126858,116.087409,-23.238,-20.641,-95.421
413702,-39.746022,-25.2166856,116.5000605,-23.286,-20.496,-95.673
413710,-39.6833599,-25.1561985,116.5394894,-23.243,-20.526,-95.698
413718,-39.7226084,-25.1820735,116.5400259,-23.242,-20.521,-95.666
413726,-39.7117029,-25.175185,116.539243,-23.235,-20.525,-95.674
413734,-39.7154896,-25.1760445,116.5427372,-23.235,-20.523,-95.675
413742,-39.6951331,-25.161961,116.5438558,-23.23,-20.529,-95.687
413750,-39.7702912,-25.213829,116.5400147,-23.292,-20.478,-95.615
413758,-39.7268421,-25.1624759,116.5871624,-23.273,-20.48,-95.712
413766,-40.021025,-25.226608,116.8624571,-23.207,-20.434,-95.619
413774,-40.2400548,-25.0637398,117.5057052,-23.205,-20.288,-96.409
413782,-40.6649495,-25.1769705,117.8494452,-23.214,-20.166,-96.448
413790,-40.6264349,-25.1383162,117.8775583,-23.207,-20.176,-96.493
413798,-40.6269958,-25.1406445,117.873475,-23.212,-20.183,-96.485
413806,-40.6262828,-25.1411167,117.8715245,-23.214,-20.185,-96.488
413814,-40.660297,-25.1628785,117.8724258,-23.22,-20.175,-96.464
413822,-40.6707242,-25.1668383,117.8783387,-23.235,-20.152,-96.468
413830,-40.7451051,-25.2034395,117.9031175,-23.303,-20.095,-96.443
413838,-40.8169075,-25.154003,118.1027723,-23.217,-20.1,-96.642
413846,-41.0731121,-25.1605275,118.4335826,-23.128,-20.046,-96.74
413854,-41.3648133,-25.1422135,118.8598943,-23.203,-19.883,-97.12
413862,-41.4141741,-25.142005,118.9256872,-23.202,-19.882,-97.098
413870,-41.4351267,-25.152592,118.9315988,-23.205,-19.877,-97.097
413878,-41.4139742,-25.1371398,118.935446,-23.199,-19.879,-97.119
413886,-41.4291783,-25.1471518,118.9349348,-23.203,-19.875,-97.106
413894,-41.4243802,-25.1455362,118.9319157,-23.202,-19.88,-97.097
413902,-41.4596417,-25.1676403,118.9330342,-23.23,-19.852,-97.079
413910,-41.3577409,-25.0925644,118.9529184,-23.234,-19.852,-97.216
413918,-41.6171585,-25.2121177,119.0494019,-23.225,-19.794,-97.076
413926,-41.9861275,-25.1857114,119.5861265,-23.244,-19.633,-97.426
413934,-42.2666701,-25.1446713,120.032769,-23.247,-19.51,-97.811
413942,-42.3103294,-25.1354843,120.1076363,-23.177,-19.529,-97.782
413950,-42.3406672,-25.1517771,120.1134406,-23.175,-19.523,-97.761
413958,-42.3022591,-25.1268399,120.1148722,-23.164,-19.534,-97.789
413966,-42.2936915,-25.1197906,120.1182222,-23.162,-19.535,-97.799
413974,-42.2909247,-25.1170413,120.120268,-23.167,-19.535,-97.805
413982,-42.3430257,-25.1493463,120.1214169,-23.211,-19.497,-97.756
413990,-42.2434866,-25.0789562,120.1369235,-23.216,-19.497,-97.848
413998,-42.5122064,-25.1775253,120.2808678,-23.176,-19.448,-97.725
414006,-42.8089376,-25.0903888,120.8345939,-23.169,-19.305,-98.171
414014,-43.3522275,-25.170378,121.3544381,-23.223,-19.097,-98.486
414022,-43.2961792,-25.0940751,121.4380649,-23.126,-19.133,-98.552
414030,-43.3030962,-25.0932825,121.4482643,-23.121,-19.127,-98.55
414038,-43.3104227,-25.0954047,121.4531078,-23.129,-19.125,-98.553
414046,-43.3283608,-25.1053467,121.4554192,-23.138,-19.122,-98.546
414054,-43.3354436,-25.1111414,121.4525745,-23.142,-19.125,-98.536
414062,-43.3772522,-25.1353073,121.4559689,-23.175,-19.092,-98.521
414070,-43.4094576,-25.1470635,121.4723515,-23.239,-19.028,-98.524
414078,-43.4013609,-25.1177113,121.5212335,-23.171,-19.063,-98.606
414086,-43.6011435,-25.1365467,121.7305878,-23.041,-19.053,-98.412
414094,-43.879649,-25.0100365,122.325181,-23.105,-18.857,-99.119
414102,-44.4885204,-25.1588116,122.7657892,-23.151,-18.653,-99.231
414110,-44.4143258,-25.0831492,122.8265477,-23.103,-18.668,-99.335
414118,-44.4152488,-25.0824617,122.8290187,-23.092,-18.673,-99.323
414126,-44.4163108,-25.0822519,122.8307096,-23.09,-18.675,-99.318
414134,-44.4396933,-25.0944083,122.8346869,-23.098,-18.671,-99.308
414142,-44.4444618,-25.0980457,122.8332032,-23.1,-18.671,-99.306
414150,-44.4433794,-25.0974089,122.8331658,-23.104,-18.666,-99.301
414158,-44.4444123,-25.0910853,122.8469327,-23.16,-18.616,-99.346
414166,-44.3508055,-25.0609487,122.7942524,-23.094,-18.684,-99.306
414174,-44.8123759,-25.1306339,123.2079478,-23.056,-18.525,-99.346
414182,-45.0249477,-24.982891,123.7500179,-23.057,-18.38,-100.003
414190,-45.5209318,-25.0915846,124.1161444,-23.075,-18.232,-100.029
414198,-45.5937856,-25.1071637,124.1702028,-23.09,-18.201,-100.042
414206,-45.5337592,-25.0730035,124.1672997,-23.065,-18.217,-100.069
414214,-45.4923064,-25.0483797,124.1673228,-23.051,-18.232,-100.09
414222,-45.5296156,-25.0676527,124.1729437,-23.069,-18.218,-100.077
414230,-45.5558582,-25.0821601,124.1750407,-23.086,-18.209,-100.066
414238,-45.5895059,-25.0947449,124.1894651,-23.124,-18.167,-100.059
414246,-45.4281642,-25.0662322,124.0579166,-23.071,-18.241,-99.98
414254,-45.5428111,-25.060332,124.2025326,-23.068,-18.195,-100.084
414262,-46.1801705,-25.0118313,125.0277522,-23.018,-17.936,-100.719
414270,-46.299152,-25.0594448,125.0705082,-23.03,-17.899,-100.591
414278,-46.2969413,-25.0535938,125.0793122,-23.048,-17.893,-100.61
414286,-46.2879458,-25.049292,125.0774423,-23.049,-17.902,-100.603
414294,-46.2945599,-25.0547007,125.0744771,-23.05,-17.905,-100.597
414302,-46.2873768,-25.0509677,125.0735593,-23.042,-17.908,-100.597
414310,-46.2949997,-25.0549097,125.0745711,-23.04,-17.905,-100.59
414318,-46.2826729,-25.0490635,125.0719136,-23.044,-17.91,-100.595
414326,-46.3192911,-25.0652882,125.0820126,-23.062,-17.882,-100.586
414334,-46.285864,-25.0491899,125.0752827,-23.049,-17.895,-100.606
414342,-46.294678,-25.0442467,125.0948151,-23.05,-17.883,-100.608
414350,-46.8243515,-25.0449369,125.6881757,-23.098,-17.607,-100.902
414358,-47.356016,-25.0378249,126.2891169,-23.1,-17.396,-101.28
414366,-47.6388828,-25.0147504,126.6415444,-23.014,-17.321,-101.475
414374,-47.7228676,-25.0307116,126.7023802,-23.037,-17.281,-101.482
414382,-47.7345765,-25.0392883,126.6988171,-23.043,-17.286,-101.466
414390,-47.7472548,-25.051697,126.6890496,-23.04,-17.294,-101.441
414398,-47.7255847,-25.0446025,126.6790054,-23.024,-17.304,-101.439
414406,-47.7254532,-25.0438597,126.6802702,-23.013,-17.301,-101.433
414414,-47.7081793,-25.0319363,126.6841394,-23.006,-17.304,-101.441
414422,-47.5719413,-25.0210102,126.5568905,-23.022,-17.339,-101.368
414430,-47.682611,-25.034959,126.6506792,-23.02,-17.305,-101.406
414438,-47.7479358,-25.0373362,126.7169856,-23.025,-17.269,-101.439
414446,-48.2836293,-25.0114571,127.3411567,-23.047,-16.968,-101.851
414454,-48.7056719,-25.0465441,127.7222985,-23.038,-16.84,-102.01
414462,-48.7796061,-25.0305847,127.82984,-23.003,-16.842,-102.06
414470,-48.7347087,-25.0064825,127.8276924,-22.997,-16.849,-102.091
414478,-48.7499448,-25.0138748,127.82989,-22.991,-16.847,-102.074
414486,-48.7650779,-25.0253935,127.8242743,-22.993,-16.852,-102.06
414494,-48.7797541,-25.0334451,127.8246557,-22.995,-16.85,-102.046
414502,-48.7735286,-25.0305328,127.8235545,-22.989,-16.858,-102.04
414510,-48.6146779,-25.0144273,127.6864685,-22.992,-16.89,-101.97
