Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
87558,-44.6458227,-47.2704258,86.3503482,33.3,-70.245,-116.48,OK
87566,-44.6390606,-47.269519,86.3419763,33.293,-70.242,-116.474,OK
87574,-44.6390011,-47.2690026,86.3425935,33.294,-70.243,-116.477,OK
87582,-44.6349421,-47.2658057,86.3411716,33.298,-70.244,-116.483,OK
87590,-44.6346321,-47.2661391,86.3402782,33.299,-70.242,-116.483,OK
87598,-44.6352208,-47.2658312,86.3415329,33.301,-70.24,-116.486,OK
87606,-44.6300789,-47.263626,86.3372253,33.301,-70.241,-116.49,OK
87614,-44.6288656,-47.2640467,86.33493,33.3,-70.24,-116.488,OK
87622,-44.6292665,-47.2651374,86.3340176,33.298,-70.241,-116.485,OK
87630,-44.6260695,-47.2615044,86.3344124,33.303,-70.24,-116.491,OK
87638,-44.6237245,-47.260997,86.3317702,33.304,-70.243,-116.492,OK
87646,-44.6243567,-47.2625026,86.3306227,33.301,-70.243,-116.49,OK
87654,-44.6206994,-47.2601967,86.3285599,33.304,-70.246,-116.493,OK
87662,-44.6208356,-47.2611239,86.3274934,33.303,-70.245,-116.49,OK
87670,-44.6220586,-47.2617747,86.3283467,33.302,-70.244,-116.489,OK
87678,-44.6232838,-47.2624254,86.3292034,33.302,-70.243,-116.488,OK
87686,-44.6196407,-47.2585253,86.3293268,33.31,-70.244,-116.493,OK
87694,-44.6214443,-47.2598756,86.3300544,33.308,-70.242,-116.491,OK
87702,-44.6207087,-47.2593205,86.3297637,33.308,-70.242,-116.492,OK
87710,-44.6213933,-47.2599869,86.3298308,33.309,-70.241,-116.489,OK
87718,-44.622837,-47.2604176,86.3312967,33.308,-70.24,-116.488,OK
87726,-44.6197321,-47.2581644,86.329947,33.311,-70.241,-116.492,OK
87734,-44.6219651,-47.2601458,86.3304272,33.309,-70.239,-116.488,OK
87742,-44.6230445,-47.2610707,86.3307041,33.307,-70.238,-116.487,OK
87750,-44.6200705,-47.2585597,86.3298907,33.311,-70.24,-116.492,OK
87758,-44.621281,-47.26099,86.3283083,33.306,-70.239,-116.488,OK
87766,-44.6228419,-47.2625304,86.3284328,33.304,-70.239,-116.487,OK
87774,-44.619475,-47.2607463,86.3260735,33.305,-70.242,-116.49,OK
87782,-44.6217485,-47.2629264,86.3263413,33.304,-70.242,-116.488,OK
87790,-44.6222917,-47.2638519,86.3258556,33.301,-70.242,-116.487,OK
87798,-44.6216157,-47.263075,86.3259509,33.303,-70.241,-116.489,OK
87806,-44.6218474,-47.2635088,86.3256907,33.304,-70.24,-116.488,OK
87814,-44.6213454,-47.2633907,86.3251378,33.302,-70.24,-116.488,OK
87822,-44.6184356,-47.2601089,86.3254628,33.307,-70.24,-116.493,OK
87830,-44.6198585,-47.262164,86.324692,33.304,-70.24,-116.488,OK
87838,-44.6198575,-47.2615588,86.325513,33.306,-70.239,-116.488,OK
87846,-44.617826,-47.259625,86.3252542,33.309,-70.239,-116.492,OK
87854,-44.6192008,-47.261072,86.3252414,33.306,-70.238,-116.488,OK
87862,-44.618236,-47.2606206,86.324484,33.304,-70.238,-116.487,OK
87870,-44.6160419,-47.2591414,86.3233765,33.307,-70.24,-116.489,OK
87878,-44.617809,-47.2611575,86.3231478,33.304,-70.24,-116.485,OK
87886,-44.6183531,-47.261481,86.3234812,33.302,-70.239,-116.484,OK
87894,-44.6171387,-47.26021,86.3234828,33.305,-70.24,-116.487,OK
87902,-44.6195595,-47.2633281,86.3226856,33.301,-70.241,-116.482,OK
87910,-44.6190503,-47.2625348,86.3230399,33.301,-70.24,-116.483,OK
87918,-44.6179209,-47.2621832,86.3219131,33.302,-70.242,-116.484,OK
87926,-44.6191579,-47.2640464,86.321139,33.299,-70.241,-116.479,OK
87934,-44.617155,-47.262449,86.3204637,33.3,-70.242,-116.483,OK
87942,-44.6163566,-47.2607553,86.3216307,33.305,-70.242,-116.487,OK
87950,-44.618403,-47.263015,86.3214678,33.302,-70.24,-116.483,OK
87958,-44.6187436,-47.263148,86.3217712,33.3,-70.239,-116.482,OK
87966,-44.6170494,-47.2609241,86.3223857,33.306,-70.241,-116.485,OK
87974,-44.6185369,-47.2631259,86.3215074,33.302,-70.239,-116.481,OK
87982,-44.6175263,-47.2618393,86.3218197,33.303,-70.239,-116.483,OK
87990,-44.6164802,-47.2606406,86.3219621,33.307,-70.24,-116.486,OK
87998,-44.6180823,-47.2627003,86.3214398,33.302,-70.238,-116.482,OK
88006,-44.6181545,-47.262559,86.3217345,33.3,-70.238,-116.481,OK
88014,-44.618616,-47.2625156,86.3224491,33.303,-70.238,-116.481,OK
88022,-44.6186346,-47.2633669,86.3213188,33.301,-70.238,-116.479,OK
88030,-44.6185311,-47.261985,86.3230494,33.304,-70.238,-116.482,OK
88038,-44.615123,-47.2598469,86.3211122,33.307,-70.24,-116.486,OK
88046,-44.6174134,-47.2623157,86.321012,33.302,-70.238,-116.483,OK
88054,-44.6161423,-47.2609376,86.3210785,33.304,-70.239,-116.484,OK
88062,-44.6148704,-47.2595457,86.3211625,33.306,-70.241,-116.486,OK
88070,-44.6180427,-47.2633542,86.320495,33.298,-70.237,-116.479,OK
88078,-44.6159347,-47.2611268,86.3205264,33.302,-70.238,-116.482,OK
88086,-44.6159197,-47.2605535,86.321284,33.304,-70.237,-116.483,OK
88094,-44.6155691,-47.2606286,86.3206838,33.304,-70.237,-116.483,OK
88102,-44.6146157,-47.2604278,86.3196021,33.302,-70.238,-116.483,OK
88110,-44.6154817,-47.2608736,86.3202268,33.303,-70.238,-116.483,OK
88118,-44.6172246,-47.262964,86.3198628,33.299,-70.237,-116.479,OK
88126,-44.6159502,-47.2622269,86.3190536,33.299,-70.238,-116.48,OK
88134,-44.6169077,-47.2630671,86.3192726,33.299,-70.238,-116.478,OK
88142,-44.6171422,-47.2639662,86.3183841,33.297,-70.238,-116.475,OK
88150,-44.6162963,-47.2625575,86.3190962,33.299,-70.238,-116.478,OK
88158,-44.6166873,-47.2623388,86.3199489,33.302,-70.239,-116.48,OK
88166,-44.6179209,-47.2643706,86.318941,33.298,-70.238,-116.475,OK
88174,-44.6161007,-47.2624436,86.318973,33.302,-70.24,-116.481,OK
88182,-44.6157949,-47.2620884,86.3190213,33.304,-70.24,-116.483,OK
88190,-44.6156539,-47.2632647,86.3172226,33.298,-70.239,-116.479,OK
88198,-44.6162859,-47.2628062,86.3187436,33.3,-70.24,-116.482,OK
88206,-44.616226,-47.2629719,86.3184332,33.302,-70.239,-116.48,OK
88214,-44.6171941,-47.264849,86.3172585,33.296,-70.238,-116.478,OK
88222,-44.6169357,-47.2630422,86.3193462,33.301,-70.239,-116.483,OK
88230,-44.6181465,-47.256458,86.330013,33.299,-70.205,-116.485,OK
88238,-44.6221965,-47.2634045,86.3263282,33.277,-70.201,-116.474,OK
88246,-44.6261343,-47.2651718,86.3295213,33.274,-70.191,-116.491,OK
88254,-44.6302076,-47.2686354,86.3306018,33.269,-70.178,-116.496,OK
88262,-44.6424692,-47.2773285,86.3362081,33.259,-70.175,-116.487,OK
88270,-44.6443609,-47.2730971,86.344643,33.273,-70.173,-116.497,OK
88278,-44.6464333,-47.2732683,86.3473536,33.277,-70.172,-116.504,OK
88286,-44.6521532,-47.2756776,86.3522032,33.277,-70.17,-116.5,OK
88294,-44.6519655,-47.2720662,86.3568428,33.287,-70.173,-116.51,OK
88302,-44.6461283,-47.2700479,86.3512955,33.286,-70.177,-116.515,OK
88310,-44.6439743,-47.2780588,86.3373536,33.284,-70.21,-116.51,OK
88318,-44.6383598,-47.2704827,86.3396718,33.304,-70.217,-116.519,OK
88326,-44.6314414,-47.2665937,86.3351285,33.31,-70.229,-116.506,OK
88334,-44.6296557,-47.2641324,86.335936,33.315,-70.241,-116.496,OK
88342,-44.6175252,-47.2552546,86.3307654,33.324,-70.244,-116.503,OK
88350,-44.6139219,-47.2577509,86.3222535,33.313,-70.247,-116.495,OK
88358,-44.6111846,-47.2577638,86.3183465,33.308,-70.248,-116.488,OK
88366,-44.6020162,-47.2527268,86.3121622,33.31,-70.253,-116.494,OK
88374,-44.6023756,-47.2558094,86.308484,33.303,-70.25,-116.483,OK
88382,-44.6071962,-47.2577082,86.3127545,33.303,-70.248,-116.476,OK
88390,-44.6048333,-47.2537953,86.3147136,33.311,-70.25,-116.483,OK
88398,-44.6058647,-47.2554777,86.3138932,33.308,-70.249,-116.481,OK
88406,-44.608498,-47.2568895,86.3157169,33.308,-70.248,-116.479,OK
88414,-44.6045259,-47.2540041,86.313993,33.312,-70.249,-116.485,OK
88422,-44.6051368,-47.2561112,86.311998,33.309,-70.25,-116.482,OK
88430,-44.6056558,-47.2558222,86.3131282,33.31,-70.251,-116.483,OK
88438,-44.6015941,-47.2526293,86.3116948,33.313,-70.25,-116.485,OK
88446,-44.6065015,-47.2560256,86.3140536,33.311,-70.248,-116.482,OK
88454,-44.6048867,-47.2549098,86.3132751,33.311,-70.249,-116.484,OK
88462,-44.602748,-47.2540438,86.3114126,33.31,-70.249,-116.486,OK
88470,-44.6056085,-47.2564348,86.3122286,33.309,-70.248,-116.483,OK
88478,-44.6066529,-47.2566225,86.3134577,33.308,-70.247,-116.482,OK
88486,-44.6041531,-47.2550776,86.3120046,33.309,-70.248,-116.484,OK
88494,-44.6056983,-47.2572501,86.3112484,33.305,-70.247,-116.481,OK
88502,-44.6071049,-47.2574535,86.3129708,33.304,-70.245,-116.48,OK
88510,-44.6055522,-47.2566294,86.3118842,33.305,-70.246,-116.48,OK
88518,-44.6089096,-47.2591996,86.3131627,33.303,-70.245,-116.477,OK
88526,-44.6068473,-47.2574814,86.3125669,33.305,-70.246,-116.479,OK
88534,-44.604837,-47.2558088,86.3119828,33.308,-70.246,-116.481,OK
88542,-44.6072525,-47.2578801,86.3126009,33.306,-70.245,-116.478,OK
88550,-44.6048673,-47.2561112,86.3116149,33.307,-70.247,-116.48,OK
88558,-44.6032634,-47.2551544,86.3106357,33.309,-70.247,-116.48,OK
88566,-44.6016576,-47.2541942,86.3096584,33.311,-70.248,-116.48,OK
88574,-44.60533,-47.2568557,86.3112609,33.307,-70.248,-116.477,OK
88582,-44.6031436,-47.2555436,86.3099366,33.309,-70.249,-116.479,OK
88590,-44.6045771,-47.2567947,86.3102738,33.307,-70.247,-116.477,OK
88598,-44.6038456,-47.2550631,86.3115872,33.311,-70.249,-116.48,OK
88606,-44.6012617,-47.2539627,86.3094104,33.311,-70.249,-116.481,OK
88614,-44.604916,-47.2570193,86.3104501,33.307,-70.248,-116.477,OK
88622,-44.6038198,-47.2551101,86.3114866,33.31,-70.248,-116.48,OK
88630,-44.6036156,-47.2559679,86.3100309,33.307,-70.248,-116.478,OK
88638,-44.6059956,-47.2576546,86.3111211,33.306,-70.247,-116.476,OK
88646,-44.6044164,-47.2557404,86.3114779,33.308,-70.248,-116.479,OK
88654,-44.603136,-47.2546858,86.3110914,33.31,-70.247,-116.48,OK
88662,-44.6056636,-47.2562895,86.3125043,33.308,-70.246,-116.477,OK
88670,-44.6045311,-47.2548414,86.3128626,33.31,-70.246,-116.479,OK
88678,-44.6038698,-47.254987,86.3117251,33.31,-70.246,-116.479,OK
88686,-44.6065677,-47.2570533,86.3127513,33.309,-70.245,-116.477,OK
88694,-44.6054104,-47.2555228,86.3131863,33.311,-70.246,-116.479,OK
88702,-44.6042603,-47.2539942,86.313629,33.313,-70.246,-116.481,OK
88710,-44.6068067,-47.2570371,86.3131129,33.309,-70.245,-116.478,OK
88718,-44.6053021,-47.2552029,86.3134671,33.312,-70.245,-116.48,OK
88726,-44.6041338,-47.2548264,86.3123184,33.313,-70.246,-116.481,OK
88734,-44.6049953,-47.256065,86.3118595,33.311,-70.246,-116.479,OK
88742,-44.6029522,-47.2545791,86.3109752,33.312,-70.248,-116.482,OK
88750,-44.6024321,-47.2548561,86.3098598,33.314,-70.25,-116.481,OK
88758,-44.603942,-47.2564396,86.3098537,33.31,-70.25,-116.478,OK
88766,-44.602169,-47.2543346,86.3101943,33.313,-70.251,-116.482,OK
88774,-44.6012221,-47.2541441,86.3091076,33.314,-70.252,-116.481,OK
88782,-44.6002735,-47.2539485,86.3080252,33.314,-70.253,-116.481,OK
88790,-44.600163,-47.2531581,86.3089422,33.316,-70.255,-116.484,OK
88798,-44.602593,-47.2558044,86.3087997,33.311,-70.252,-116.477,OK
88806,-44.6046985,-47.2576381,86.3093003,33.308,-70.251,-116.475,OK
88814,-44.6035468,-47.2554683,86.3106119,33.312,-70.25,-116.479,OK
88822,-44.6041773,-47.2561471,86.3105855,33.312,-70.249,-116.48,OK
88830,-44.60654,-47.2582428,86.3110956,33.306,-70.245,-116.476,OK
