Frame,Rz,Ry,Rx,Tx,Ty,Tz
100894,-37.8444197,-39.5206223,87.3186805,18.831,-79.267,-114.608
100902,-37.846327,-39.5221651,87.319364,18.829,-79.264,-114.605
100910,-37.8455933,-39.5217711,87.3187879,18.827,-79.265,-114.608
100918,-37.8447873,-39.5213228,87.3181794,18.825,-79.263,-114.611
100926,-37.8457377,-39.5217906,87.3189924,18.824,-79.262,-114.612
100934,-37.8455173,-39.5219543,87.3183768,18.821,-79.261,-114.615
100942,-37.8466568,-39.5228769,87.3187838,18.819,-79.261,-114.616
100950,-37.8482642,-39.5236339,87.3202124,18.817,-79.259,-114.619
100958,-37.8494596,-39.5241973,87.321274,18.816,-79.259,-114.621
100966,-37.8495146,-39.5239455,87.3217589,18.818,-79.26,-114.621
100974,-37.8502425,-39.52401,87.3228427,18.819,-79.261,-114.62
100982,-37.849905,-39.5239472,87.3223918,18.819,-79.262,-114.621
100990,-37.8517166,-39.524763,87.3240604,18.821,-79.263,-114.621
100998,-37.8535489,-39.5256075,87.3257177,18.822,-79.263,-114.62
101006,-37.8537088,-39.5254657,87.3262006,18.822,-79.261,-114.621
101014,-37.8540264,-39.5264298,87.3252043,18.821,-79.261,-114.619
101022,-37.8546621,-39.5266727,87.325858,18.82,-79.26,-114.616
101030,-37.8540511,-39.5263205,87.3254161,18.82,-79.262,-114.618
101038,-37.8530489,-39.5259949,87.3242956,18.82,-79.262,-114.618
101046,-37.8521264,-39.5253973,87.3237321,18.82,-79.263,-114.619
101054,-37.8532359,-39.5261234,87.3243984,18.818,-79.262,-114.618
101062,-37.8541631,-39.5263242,87.3255927,18.818,-79.261,-114.619
101070,-37.8541412,-39.5266555,87.3250368,18.816,-79.259,-114.616
101078,-37.8531836,-39.525988,87.3245258,18.817,-79.263,-114.618
101086,-37.8519904,-39.525155,87.3238909,18.818,-79.263,-114.619
101094,-37.8504578,-39.5231229,87.3245855,18.822,-79.265,-114.622
101102,-37.8489041,-39.5223656,87.3232448,18.821,-79.266,-114.625
101110,-37.8479802,-39.5215842,87.3229673,18.823,-79.267,-114.623
101118,-37.848039,-39.5214409,87.3232879,18.823,-79.267,-114.623
101126,-37.8475907,-39.5209089,87.3233933,18.825,-79.267,-114.623
101134,-37.8471583,-39.5203908,87.3235025,18.826,-79.268,-114.623
101142,-37.8466082,-39.5207684,87.3220143,18.825,-79.269,-114.617
101150,-37.8460577,-39.5205622,87.3214417,18.825,-79.27,-114.618
101158,-37.845656,-39.5204587,87.3209501,18.825,-79.27,-114.615
101166,-37.8463683,-39.5210501,87.3211816,18.825,-79.269,-114.613
101174,-37.8477365,-39.5223634,87.3213475,18.823,-79.268,-114.611
101182,-37.8483771,-39.5227696,87.3217529,18.823,-79.267,-114.609
101190,-37.8484946,-39.5231712,87.3213138,18.822,-79.267,-114.607
101198,-37.8497814,-39.5237557,87.3224911,18.822,-79.266,-114.606
101206,-37.8495217,-39.523839,87.3219375,18.822,-79.265,-114.605
101214,-37.8490322,-39.5235824,87.3215435,18.823,-79.265,-114.604
101222,-37.8485514,-39.5233407,87.3211402,18.823,-79.265,-114.603
101230,-37.8477892,-39.5224303,87.3213282,18.825,-79.264,-114.603
101238,-37.8477677,-39.5224331,87.3212888,18.825,-79.264,-114.602
101246,-37.8295099,-39.5276298,87.2834023,18.727,-79.281,-114.478
101254,-38.0882995,-39.4145849,87.8814294,18.681,-79.375,-115.026
101262,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101270,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101278,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101286,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101294,-59.0551184,-41.1936698,112.8713692,17.442,-73.087,-123.913
101302,-57.3726492,-39.5032421,113.4523022,18.575,-77.332,-132.331
101310,-68.8083693,-41.6767017,121.8685373,16.197,-71.484,-125.853
101318,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101326,-81.5810472,-42.0697337,131.9579131,16.213,-67.39,-129.091
101334,-85.040794,-41.4188192,135.1891345,17.22,-66.987,-136.221
101342,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101350,-102.1437194,-42.449581,145.1675528,15.743,-62.359,-136.332
101358,-107.7595553,-43.0993407,147.8472522,15.597,-62.077,-134.78
101366,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101374,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101382,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101390,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101398,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101406,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101414,167.2839675,-45.4403114,-174.6574226,14.308,-39.622,-138.641
101422,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101430,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101438,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101446,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
